payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount
P-5B8858B0,2024-01-05 06:50:00,103114.31,USD,JP,SWIFT,ONLINE,0.121,2,SAME_DAY,True,2024,1,5,4,6,False,11.543603155585759,False,HIGH,LOW,True,LOW,0,False,12476.83151
P-A957874A,2024-06-21 10:32:00,61100.62,GBP,US,ACH,FILE,0.31,1,SAME_DAY,True,2024,6,21,4,10,False,11.020293658719819,False,MEDIUM,MEDIUM,True,LOW,0,False,18941.1922
P-9E878E61,2024-04-14 08:14:00,73123.59,USD,CA,SWIFT,API,0.196,0,SAME_DAY,False,2024,4,14,6,8,True,11.199919977680832,False,MEDIUM,LOW,False,NONE,0,False,14332.22364
P-F1FA3C70,2024-06-16 20:07:00,20497.87,EUR,CA,SWIFT,BATCH,0.246,2,SAME_DAY,False,2024,6,16,6,20,True,9.92812504165601,False,MEDIUM,LOW,True,LOW,0,False,5042.47602
P-19CD5E0A,2024-03-03 23:45:00,379351.93,CAD,JP,SWIFT,ONLINE,0.335,3,NEXT_DAY,False,2024,3,3,6,23,True,12.846222264474365,False,HIGH,MEDIUM,True,HIGH,1,False,127082.89655
P-47F67276,2024-05-20 10:32:00,14634.45,CAD,IN,ACH,BATCH,0.224,1,NEXT_DAY,False,2024,5,20,0,10,False,9.591201946859625,False,MEDIUM,LOW,True,LOW,1,False,3278.1168000000002
P-21D0311F,2024-06-14 19:25:00,30593.18,GBP,CA,ACH,BATCH,0.085,0,NEXT_DAY,False,2024,6,14,4,19,False,10.328565073772474,False,MEDIUM,LOW,False,NONE,1,False,2600.4203
P-2C2A1AF2,2024-06-12 03:25:00,37245.23,GBP,JP,WIRE,BATCH,0.238,0,SAME_DAY,False,2024,6,12,2,3,False,10.525306010632134,False,MEDIUM,LOW,False,NONE,0,False,8864.36474
P-A69F224D,2024-02-12 05:14:00,2704004.1,GBP,AU,ACH,ONLINE,0.241,0,NEXT_DAY,False,2024,2,12,0,5,False,14.810244602237887,True,VERY_HIGH,LOW,False,NONE,1,True,651664.9881
P-093EC2FC,2024-04-30 07:29:00,81375.51,GBP,CA,ACH,BATCH,0.171,0,SAME_DAY,False,2024,4,30,1,7,False,11.306841935406297,False,MEDIUM,LOW,False,NONE,0,False,13915.21221
P-DDFC24DA,2024-06-21 02:30:00,2282.45,EUR,DE,WIRE,FILE,0.079,1,SAME_DAY,False,2024,6,21,4,2,False,7.733442736173373,False,LOW,LOW,True,LOW,0,False,180.31355
P-A4511825,2024-03-25 16:18:00,64506.69,USD,CA,SWIFT,ONLINE,0.141,1,SAME_DAY,True,2024,3,25,0,16,False,11.074539720483353,False,MEDIUM,LOW,True,LOW,0,False,9095.44329
P-98346690,2024-02-09 11:19:00,225729.16,JPY,CA,WIRE,ONLINE,0.357,0,T_PLUS_2,False,2024,2,9,4,11,False,12.327095582588784,False,HIGH,MEDIUM,False,NONE,2,False,80585.31012
P-493044F9,2024-02-28 11:00:00,30250.22,GBP,DE,WIRE,API,0.354,1,NEXT_DAY,False,2024,2,28,2,11,False,10.317291793224245,False,MEDIUM,MEDIUM,True,LOW,1,False,10708.57788
P-6FDEEC16,2024-04-27 20:42:00,77681.63,USD,AU,ACH,BATCH,0.206,1,SAME_DAY,False,2024,4,27,5,20,True,11.260386959240686,False,MEDIUM,LOW,True,LOW,0,False,16002.41578
P-B57381AD,2024-03-22 20:06:00,373080.28,GBP,CA,SWIFT,BATCH,0.591,1,SAME_DAY,False,2024,3,22,4,20,False,12.829551583734453,False,HIGH,MEDIUM,True,LOW,0,False,220490.44548
P-A38E0287,2024-05-23 19:26:00,98367.2,EUR,AU,SWIFT,FILE,0.254,3,NEXT_DAY,False,2024,5,23,3,19,False,11.496472860077724,False,MEDIUM,LOW,True,HIGH,1,False,24985.268799999998
P-5DDFA48F,2024-06-17 20:15:00,73930.74,AUD,IN,WIRE,ONLINE,0.173,0,NEXT_DAY,False,2024,6,17,0,20,False,11.21089751405127,False,MEDIUM,LOW,False,NONE,1,False,12790.01802
P-86036E5F,2024-04-25 13:35:00,18175.39,AUD,AU,WIRE,FILE,0.627,2,NEXT_DAY,False,2024,4,25,3,13,False,9.80787877815688,False,MEDIUM,HIGH,True,LOW,1,False,11395.96953
P-1C33D8ED,2024-02-12 23:10:00,16502.49,GBP,DE,WIRE,BATCH,0.295,2,T_PLUS_2,False,2024,2,12,0,23,False,9.711327152674011,False,MEDIUM,LOW,True,LOW,2,False,4868.23455
P-EA0192A1,2024-01-11 08:56:00,315195.25,CAD,CA,SWIFT,BATCH,0.098,1,NEXT_DAY,False,2024,1,11,3,8,False,12.660950739686967,False,HIGH,LOW,True,LOW,1,False,30889.1345
P-04D03644,2024-03-24 01:20:00,111684.68,AUD,AU,SWIFT,ONLINE,0.481,0,T_PLUS_2,False,2024,3,24,6,1,True,11.623443776301748,False,HIGH,MEDIUM,False,NONE,2,False,53720.331079999996
P-B58825B9,2024-01-24 02:39:00,25030.73,EUR,GB,RTP,API,0.157,0,NEXT_DAY,False,2024,1,24,2,2,False,10.127899499096875,False,MEDIUM,LOW,False,NONE,1,False,3929.82461
P-4E6F22DE,2024-02-20 00:12:00,128412.96,CAD,DE,SWIFT,MOBILE,0.471,0,SAME_DAY,False,2024,2,20,1,0,False,11.763014387069543,False,HIGH,MEDIUM,False,NONE,0,False,60482.50416
P-697FCD0B,2024-01-19 20:22:00,36623.87,CAD,JP,RTP,API,0.528,0,SAME_DAY,True,2024,1,19,4,20,False,10.508482796825014,False,MEDIUM,MEDIUM,False,NONE,0,False,19337.403360000004
P-71CBB203,2024-04-15 03:29:00,168733.49,AUD,GB,ACH,ONLINE,0.472,1,NEXT_DAY,False,2024,4,15,0,3,False,12.03608169339958,False,HIGH,MEDIUM,True,LOW,1,False,79642.20727999999
P-3AB09327,2024-04-16 22:01:00,141512.84,CAD,CA,SWIFT,API,0.022,0,SAME_DAY,False,2024,4,16,1,22,False,11.860152800469702,False,HIGH,LOW,False,NONE,0,False,3113.28248
P-3E6AA61C,2024-05-05 04:54:00,138885.57,GBP,US,SWIFT,FILE,0.556,0,NEXT_DAY,False,2024,5,5,6,4,True,11.841412835802885,False,HIGH,MEDIUM,False,NONE,1,False,77220.37692000001
P-7636A570,2024-01-22 07:30:00,92581.19,JPY,IN,ACH,BATCH,0.277,3,T_PLUS_2,False,2024,1,22,0,7,False,11.435852069522591,False,MEDIUM,LOW,True,HIGH,2,False,25644.989630000004
P-1C754382,2024-06-21 06:42:00,251709.89,CAD,IN,ACH,ONLINE,0.599,1,NEXT_DAY,False,2024,6,21,4,6,False,12.436036445980081,False,HIGH,MEDIUM,True,LOW,1,False,150774.22411
P-3A3CBBFF,2024-06-17 21:29:00,195637.4,USD,US,WIRE,API,0.184,1,NEXT_DAY,False,2024,6,17,0,21,False,12.184023336333203,False,HIGH,LOW,True,LOW,1,False,35997.281599999995
P-4CC5AE70,2024-01-13 03:18:00,29399.98,GBP,IN,SWIFT,API,0.202,1,T_PLUS_2,False,2024,1,13,5,3,True,10.288783286104563,False,MEDIUM,LOW,True,LOW,2,False,5938.79596
P-549E4706,2024-06-14 06:10:00,12189.38,EUR,JP,WIRE,API,0.335,0,NEXT_DAY,False,2024,6,14,4,6,False,9.408402395082145,False,MEDIUM,MEDIUM,False,NONE,1,False,4083.4423
P-782A1843,2024-05-08 17:16:00,54438.13,CAD,IN,ACH,BATCH,0.186,0,T_PLUS_2,False,2024,5,8,2,17,False,10.904838475741307,False,MEDIUM,LOW,False,NONE,2,False,10125.49218
P-FAEE33DA,2024-05-11 13:32:00,100004.77,AUD,JP,ACH,BATCH,0.599,1,NEXT_DAY,False,2024,5,11,5,13,True,11.512983163305648,False,HIGH,MEDIUM,True,LOW,1,False,59902.85723
P-056F1FA7,2024-05-15 14:56:00,26608.45,JPY,AU,SWIFT,ONLINE,0.308,1,T_PLUS_2,False,2024,5,15,2,14,False,10.189021694836672,False,MEDIUM,MEDIUM,True,LOW,2,False,8195.4026
P-A14FD785,2024-06-06 11:30:00,36309.01,AUD,US,SWIFT,FILE,0.249,0,NEXT_DAY,True,2024,6,6,3,11,False,10.499848739814567,False,MEDIUM,LOW,False,NONE,1,False,9040.94349
P-7942D325,2024-01-13 04:53:00,34299.71,USD,JP,ACH,API,0.386,1,SAME_DAY,False,2024,1,13,5,4,True,10.44292133264825,False,MEDIUM,MEDIUM,True,LOW,0,False,13239.68806
P-6C71489D,2024-06-02 21:55:00,124001.3,AUD,DE,SWIFT,API,0.417,0,NEXT_DAY,False,2024,6,2,6,21,True,11.72805539280225,False,HIGH,MEDIUM,False,NONE,1,False,51708.5421
P-8FC4A58E,2024-05-05 08:44:00,43487.09,CAD,DE,WIRE,ONLINE,0.408,0,SAME_DAY,False,2024,5,5,6,8,True,10.680242386485153,False,MEDIUM,MEDIUM,False,NONE,0,False,17742.732719999996
P-C724124D,2024-04-24 08:32:00,316165.09,USD,US,RTP,BATCH,0.204,0,NEXT_DAY,False,2024,4,24,2,8,False,12.664022955754907,False,HIGH,LOW,False,NONE,1,False,64497.67836
P-5EB3FC3C,2024-01-18 12:17:00,99851.57,EUR,DE,ACH,API,0.23,1,SAME_DAY,False,2024,1,18,3,12,False,11.51145007712064,False,MEDIUM,LOW,True,LOW,0,False,22965.861100000002
P-339A6460,2024-04-03 04:41:00,20286.69,JPY,GB,SWIFT,API,0.244,0,SAME_DAY,False,2024,4,3,2,4,False,9.917769577151759,False,MEDIUM,LOW,False,NONE,0,False,4949.952359999999
P-675F8668,2024-04-06 09:11:00,102804.86,USD,IN,ACH,MOBILE,0.17,0,SAME_DAY,False,2024,4,6,5,9,True,11.540597634269592,False,HIGH,LOW,False,NONE,0,False,17476.826200000003
P-7E7530AF,2024-04-22 12:37:00,447957.31,JPY,GB,SWIFT,MOBILE,0.145,0,T_PLUS_2,False,2024,4,22,0,12,False,13.01245544903124,False,HIGH,LOW,False,NONE,2,False,64953.809949999995
P-B8C142B2,2024-03-16 06:59:00,38042.35,CAD,GB,RTP,FILE,0.214,0,SAME_DAY,False,2024,3,16,5,6,True,10.546481577976348,False,MEDIUM,LOW,False,NONE,0,False,8141.0629
P-8408C004,2024-03-01 19:47:00,16927.21,USD,JP,ACH,BATCH,0.251,1,SAME_DAY,False,2024,3,1,4,19,False,9.73673674006312,False,MEDIUM,LOW,True,LOW,0,False,4248.72971
P-4922D289,2024-04-11 21:01:00,64900.41,GBP,US,WIRE,ONLINE,0.085,0,T_PLUS_2,False,2024,4,11,3,21,False,11.080624628188076,False,MEDIUM,LOW,False,NONE,2,False,5516.534850000001
P-D654CBA4,2024-04-24 22:10:00,161476.02,USD,GB,WIRE,API,0.459,0,SAME_DAY,False,2024,4,24,2,22,False,11.992118120498848,False,HIGH,MEDIUM,False,NONE,0,False,74117.49318
P-1157D112,2024-03-11 16:35:00,313058.01,CAD,US,ACH,ONLINE,0.815,0,SAME_DAY,False,2024,3,11,0,16,False,12.654146982104114,False,HIGH,HIGH,False,NONE,0,False,255142.27815
P-7C4FB275,2024-04-05 15:13:00,168418.16,AUD,AU,WIRE,BATCH,0.268,1,T_PLUS_2,False,2024,4,5,4,15,False,12.034211151040374,False,HIGH,LOW,True,LOW,2,False,45136.066880000006
P-5F346516,2024-06-19 00:36:00,341709.85,CAD,US,SWIFT,BATCH,0.142,1,SAME_DAY,False,2024,6,19,2,0,False,12.741720190598974,False,HIGH,LOW,True,LOW,0,False,48522.79869999999
P-C088C93E,2024-05-04 04:14:00,406322.47,JPY,IN,RTP,BATCH,0.233,1,T_PLUS_2,False,2024,5,4,5,4,True,12.914904845505603,False,HIGH,LOW,True,LOW,2,False,94673.13551
P-E0F50DF9,2024-04-17 13:22:00,53222.95,EUR,US,WIRE,API,0.116,2,SAME_DAY,False,2024,4,17,2,13,False,10.882263761995459,False,MEDIUM,LOW,True,LOW,0,False,6173.8622
P-72724D51,2024-04-07 20:52:00,50982.72,EUR,DE,SWIFT,API,0.416,2,SAME_DAY,True,2024,4,7,6,20,True,10.839261645060017,False,MEDIUM,MEDIUM,True,LOW,0,False,21208.81152
P-BBC62888,2024-03-30 19:04:00,210927.66,EUR,CA,WIRE,ONLINE,0.318,0,NEXT_DAY,False,2024,3,30,5,19,True,12.259275251022666,False,HIGH,MEDIUM,False,NONE,1,False,67074.99588
P-459ED844,2024-05-15 15:06:00,165410.61,EUR,CA,SWIFT,FILE,0.056,0,NEXT_DAY,False,2024,5,15,2,15,False,12.016192252578657,False,HIGH,LOW,False,NONE,1,False,9262.99416
P-5E9CF49C,2024-03-08 03:18:00,149389.01,JPY,AU,ACH,API,0.203,1,NEXT_DAY,False,2024,3,8,4,3,False,11.914315681975246,False,HIGH,LOW,True,LOW,1,False,30325.969030000004
P-820A6B7A,2024-04-04 07:31:00,92878.06,CAD,DE,SWIFT,API,0.123,0,NEXT_DAY,False,2024,4,4,3,7,False,11.439053495734857,False,MEDIUM,LOW,False,NONE,1,False,11424.00138
P-F76F2E43,2024-04-17 17:59:00,73720.24,AUD,IN,RTP,API,0.149,1,SAME_DAY,False,2024,4,17,2,17,False,11.208046232043818,False,MEDIUM,LOW,True,LOW,0,False,10984.31576
P-8E322020,2024-06-26 18:49:00,232452.89,GBP,JP,ACH,FILE,0.176,2,SAME_DAY,False,2024,6,26,2,18,False,12.356447161760379,False,HIGH,LOW,True,LOW,0,False,40911.70864
P-07CFC838,2024-01-14 23:54:00,145197.82,AUD,AU,RTP,BATCH,0.081,2,NEXT_DAY,False,2024,1,14,6,23,True,11.885859254618047,False,HIGH,LOW,True,LOW,1,False,11761.023420000001
P-83A4B98B,2024-02-21 20:23:00,310084.99,EUR,CA,SWIFT,API,0.481,1,NEXT_DAY,False,2024,2,21,2,20,False,12.644604925093414,False,HIGH,MEDIUM,True,LOW,1,False,149150.88019
P-2B005E09,2024-06-28 08:44:00,48130.5,JPY,GB,WIRE,BATCH,0.057,2,SAME_DAY,False,2024,6,28,4,8,False,10.781692127404703,False,MEDIUM,LOW,True,LOW,0,False,2743.4385
P-B0AC983C,2024-04-19 05:00:00,46644.07,JPY,DE,ACH,FILE,0.116,0,NEXT_DAY,False,2024,4,19,4,5,False,10.750322520090688,False,MEDIUM,LOW,False,NONE,1,False,5410.71212
P-2CEA9F26,2024-02-06 07:37:00,69216.9,EUR,AU,ACH,MOBILE,0.131,1,SAME_DAY,False,2024,2,6,1,7,False,11.145014778676542,False,MEDIUM,LOW,True,LOW,0,False,9067.4139
P-4A8F9A9B,2024-06-02 21:42:00,236184.6,USD,GB,SWIFT,BATCH,0.194,0,T_PLUS_2,False,2024,6,2,6,21,True,12.372373215603282,False,HIGH,LOW,False,NONE,2,False,45819.8124
P-BBCCF159,2024-04-25 05:10:00,110815.26,CAD,GB,WIRE,ONLINE,0.067,1,SAME_DAY,False,2024,4,25,3,5,False,11.615628793430988,False,HIGH,LOW,True,LOW,0,False,7424.62242
P-679B5900,2024-02-13 00:14:00,211832.06,EUR,AU,WIRE,BATCH,0.441,3,SAME_DAY,False,2024,2,13,1,0,False,12.263553790620122,False,HIGH,MEDIUM,True,HIGH,0,False,93417.93846
P-83ECBA48,2024-04-20 08:46:00,5733.52,CAD,IN,ACH,API,0.287,2,T_PLUS_2,True,2024,4,20,5,8,True,8.65425932946089,False,LOW,LOW,True,LOW,2,False,1645.52024
P-5E851E59,2024-02-26 10:58:00,18794.94,USD,IN,WIRE,FILE,0.134,1,NEXT_DAY,False,2024,2,26,0,10,False,9.841396168049064,False,MEDIUM,LOW,True,LOW,1,False,2518.52196
P-27E5191F,2024-01-07 12:14:00,21003.33,GBP,AU,ACH,API,0.452,0,NEXT_DAY,False,2024,1,7,6,12,True,9.952483885927416,False,MEDIUM,MEDIUM,False,NONE,1,False,9493.50516
P-105FD2A7,2024-03-11 19:03:00,148616.47,EUR,JP,WIRE,BATCH,0.443,0,SAME_DAY,False,2024,3,11,0,19,False,11.909130968285712,False,HIGH,MEDIUM,False,NONE,0,False,65837.09621
P-42DD5BD7,2024-04-01 20:14:00,11265.4,EUR,JP,SWIFT,API,0.502,1,NEXT_DAY,False,2024,4,1,0,20,False,9.32958012388384,False,MEDIUM,MEDIUM,True,LOW,1,False,5655.2308
P-E01016F0,2024-01-09 00:23:00,241310.34,JPY,JP,WIRE,BATCH,0.248,2,SAME_DAY,False,2024,1,9,1,0,False,12.393843245950231,False,HIGH,LOW,True,LOW,0,False,59844.96432
P-9A492B8D,2024-02-13 01:28:00,327052.2,CAD,JP,RTP,BATCH,0.131,1,SAME_DAY,False,2024,2,13,1,1,False,12.697878127778122,False,HIGH,LOW,True,LOW,0,False,42843.838200000006
P-57598926,2024-04-15 01:29:00,48506.37,CAD,CA,ACH,ONLINE,0.563,0,NEXT_DAY,False,2024,4,15,0,1,False,10.789471024143898,False,MEDIUM,MEDIUM,False,NONE,1,False,27309.08631
P-650BBB57,2024-03-05 09:35:00,20621.74,USD,US,SWIFT,BATCH,0.073,0,SAME_DAY,False,2024,3,5,1,9,False,9.934149629441444,False,MEDIUM,LOW,False,NONE,0,False,1505.3870200000001
P-2925FD39,2024-02-12 02:49:00,37185.89,EUR,CA,ACH,ONLINE,0.187,1,SAME_DAY,False,2024,2,12,0,2,False,10.523711558792105,False,MEDIUM,LOW,True,LOW,0,False,6953.76143
P-BAB355D7,2024-05-30 18:50:00,37638.33,GBP,AU,WIRE,BATCH,0.166,3,SAME_DAY,False,2024,5,30,3,18,False,10.535804793328351,False,MEDIUM,LOW,True,HIGH,0,False,6247.962780000001
P-DD923192,2024-04-25 17:30:00,156128.87,GBP,IN,ACH,FILE,0.146,1,SAME_DAY,False,2024,4,25,3,17,False,11.958443439895753,False,HIGH,LOW,True,LOW,0,False,22794.81502
P-0D27BA3F,2024-01-29 07:13:00,147459.49,AUD,US,SWIFT,FILE,0.312,0,NEXT_DAY,True,2024,1,29,0,7,False,11.901315554473154,False,HIGH,MEDIUM,False,NONE,1,False,46007.36088
P-9528F5B4,2024-03-24 14:28:00,44122.14,AUD,GB,WIRE,FILE,0.746,1,NEXT_DAY,False,2024,3,24,6,14,True,10.694739640372632,False,MEDIUM,HIGH,True,LOW,1,False,32915.11644
P-59962B13,2024-06-11 07:17:00,468541.23,CAD,AU,WIRE,API,0.156,1,SAME_DAY,False,2024,6,11,1,7,False,13.057381515339024,False,HIGH,LOW,True,LOW,0,False,73092.43188
P-D3057578,2024-01-07 20:16:00,100133.61,EUR,JP,SWIFT,ONLINE,0.2,0,NEXT_DAY,False,2024,1,7,6,20,True,11.514270659789842,False,HIGH,LOW,False,NONE,1,False,20026.722
P-D34EC54C,2024-02-25 00:13:00,153252.22,USD,AU,WIRE,API,0.508,0,SAME_DAY,False,2024,2,25,6,0,True,11.939846864996971,False,HIGH,MEDIUM,False,NONE,0,False,77852.12776
P-F825E25A,2024-03-16 17:11:00,93733.26,GBP,JP,SWIFT,ONLINE,0.561,1,NEXT_DAY,False,2024,3,16,5,17,True,11.44821903640366,False,MEDIUM,MEDIUM,True,LOW,1,False,52584.35886
P-CFBAED3E,2024-05-08 17:49:00,23777.31,CAD,CA,SWIFT,BATCH,0.251,0,SAME_DAY,True,2024,5,8,2,17,False,10.07652909959484,False,MEDIUM,LOW,False,NONE,0,False,5968.104810000001
P-27F024D9,2024-04-17 07:40:00,45409.98,JPY,US,RTP,BATCH,0.09,2,SAME_DAY,False,2024,4,17,2,7,False,10.723509205008654,False,MEDIUM,LOW,True,LOW,0,False,4086.8982
P-AE08B9D5,2024-04-12 08:57:00,35711.2,AUD,DE,SWIFT,BATCH,0.391,1,SAME_DAY,False,2024,4,12,4,8,False,10.483247646083724,False,MEDIUM,MEDIUM,True,LOW,0,False,13963.0792
P-36B23676,2024-04-08 09:02:00,258111.72,CAD,AU,WIRE,FILE,0.068,1,NEXT_DAY,False,2024,4,8,0,9,False,12.461151667715884,False,HIGH,LOW,True,LOW,1,False,17551.596960000003
P-F4DD36F6,2024-01-16 07:06:00,125432.78,USD,US,SWIFT,ONLINE,0.262,0,SAME_DAY,True,2024,1,16,1,7,False,11.739533248895652,False,HIGH,LOW,False,NONE,0,False,32863.388360000004
P-148DBB06,2024-06-24 03:50:00,250890.31,CAD,GB,SWIFT,FILE,0.138,0,SAME_DAY,False,2024,6,24,0,3,False,12.432775096441823,False,HIGH,LOW,False,NONE,0,False,34622.86278
P-CEF749C5,2024-05-01 09:58:00,13613.43,AUD,IN,ACH,ONLINE,0.283,0,SAME_DAY,False,2024,5,1,2,9,False,9.518885538642047,False,MEDIUM,LOW,False,NONE,0,False,3852.6006899999998
P-4F3A0D46,2024-06-06 12:07:00,26797.49,USD,GB,WIRE,BATCH,0.309,0,NEXT_DAY,False,2024,6,6,3,12,False,10.196100821628024,False,MEDIUM,MEDIUM,False,NONE,1,False,8280.42441
P-7F97A4A0,2024-02-07 15:14:00,190910.24,AUD,GB,WIRE,FILE,0.177,1,NEXT_DAY,False,2024,2,7,2,15,False,12.159563886974777,False,HIGH,LOW,True,LOW,1,False,33791.112479999996
P-33A1A784,2024-06-11 05:54:00,53404.18,AUD,CA,ACH,FILE,0.374,1,T_PLUS_2,False,2024,6,11,1,5,False,10.885663023989045,False,MEDIUM,MEDIUM,True,LOW,2,False,19973.16332
P-F69BFF88,2024-01-15 15:49:00,43813.66,CAD,GB,SWIFT,BATCH,0.127,1,NEXT_DAY,False,2024,1,15,0,15,False,10.687723743560266,False,MEDIUM,LOW,True,LOW,1,False,5564.334820000001
P-218C630F,2024-03-05 18:49:00,52466.98,USD,DE,WIRE,API,0.528,1,NEXT_DAY,False,2024,3,5,1,18,False,10.867958357750242,False,MEDIUM,MEDIUM,True,LOW,1,False,27702.565440000002
P-621F566C,2024-06-10 19:56:00,116036.5,CAD,DE,ACH,MOBILE,0.33,1,T_PLUS_2,False,2024,6,10,0,19,False,11.661668693708188,False,HIGH,MEDIUM,True,LOW,2,False,38292.045
P-200661FE,2024-03-11 04:59:00,4028.54,CAD,AU,WIRE,API,0.681,2,SAME_DAY,False,2024,3,11,0,4,False,8.301407504505221,False,LOW,HIGH,True,LOW,0,False,2743.4357400000004
P-E9A1EB2A,2024-03-23 09:17:00,76789.25,USD,DE,ACH,API,0.008,0,T_PLUS_2,False,2024,3,23,5,9,True,11.248832957951533,False,MEDIUM,LOW,False,NONE,2,False,614.314
P-2A9F93D4,2024-01-18 03:12:00,15875.88,EUR,JP,ACH,FILE,0.36,1,SAME_DAY,False,2024,1,18,3,3,False,9.672619241946032,False,MEDIUM,MEDIUM,True,LOW,0,False,5715.3168
P-C5FC8B5A,2024-05-30 21:14:00,111401.29,EUR,GB,RTP,FILE,0.192,0,NEXT_DAY,False,2024,5,30,3,21,False,11.620903162817,False,HIGH,LOW,False,NONE,1,False,21389.04768
P-E73C1227,2024-05-20 04:19:00,43957.79,JPY,AU,SWIFT,BATCH,0.362,0,T_PLUS_2,False,2024,5,20,0,4,False,10.69100788311599,False,MEDIUM,MEDIUM,False,NONE,2,False,15912.71998
P-B4C5370D,2024-06-16 02:42:00,83924.77,AUD,IN,WIRE,API,0.175,2,NEXT_DAY,False,2024,6,16,6,2,True,11.337687996664652,False,MEDIUM,LOW,True,LOW,1,False,14686.83475
P-16B4C492,2024-04-12 17:22:00,459433.71,JPY,DE,WIRE,API,0.449,0,SAME_DAY,False,2024,4,12,4,17,False,13.037752121454828,False,HIGH,MEDIUM,False,NONE,0,False,206285.73579
P-8F5DA3BA,2024-04-16 09:38:00,46670.01,GBP,IN,WIRE,MOBILE,0.513,0,NEXT_DAY,False,2024,4,16,1,9,False,10.750878480021026,False,MEDIUM,MEDIUM,False,NONE,1,False,23941.71513
P-6B171E3E,2024-03-16 00:07:00,56488.68,GBP,JP,ACH,BATCH,0.445,0,T_PLUS_2,False,2024,3,16,5,0,True,10.941813245583845,False,MEDIUM,MEDIUM,False,NONE,2,False,25137.4626
P-4D267258,2024-02-29 13:05:00,30660.85,JPY,DE,ACH,BATCH,0.412,2,SAME_DAY,False,2024,2,29,3,13,False,10.330774489809643,False,MEDIUM,MEDIUM,True,LOW,0,False,12632.270199999999
P-780DCB0D,2024-02-11 12:05:00,63690.74,USD,GB,ACH,BATCH,0.211,0,SAME_DAY,False,2024,2,11,6,12,True,11.06181016282266,False,MEDIUM,LOW,False,NONE,0,False,13438.74614
P-E270072A,2024-05-11 01:38:00,66091.46,JPY,CA,SWIFT,API,0.008,2,SAME_DAY,True,2024,5,11,5,1,True,11.098809949741819,False,MEDIUM,LOW,True,LOW,0,False,528.7316800000001
P-59DEEA24,2024-03-30 17:34:00,56549.49,USD,DE,SWIFT,FILE,0.12,1,NEXT_DAY,False,2024,3,30,5,17,True,10.942889146405047,False,MEDIUM,LOW,True,LOW,1,False,6785.9388
P-A9938A7B,2024-04-23 23:19:00,51284.06,EUR,DE,WIRE,BATCH,0.524,0,NEXT_DAY,False,2024,4,23,1,23,False,10.845154760673555,False,MEDIUM,MEDIUM,False,NONE,1,False,26872.84744
P-740018A1,2024-06-01 19:08:00,5742.32,AUD,GB,ACH,API,0.082,1,SAME_DAY,False,2024,6,1,5,19,True,8.65579271931896,False,LOW,LOW,True,LOW,0,False,470.87024
P-FB404480,2024-02-16 01:28:00,37265.14,CAD,CA,WIRE,MOBILE,0.559,3,NEXT_DAY,False,2024,2,16,4,1,False,10.525840418555914,False,MEDIUM,MEDIUM,True,HIGH,1,False,20831.21326
P-7B8091A1,2024-05-22 20:41:00,188250.73,EUR,IN,WIRE,BATCH,0.28,1,SAME_DAY,False,2024,5,22,2,20,False,12.14553533552695,False,HIGH,LOW,True,LOW,0,False,52710.20440000001
P-75B6045D,2024-03-21 14:59:00,39460.85,GBP,GB,ACH,FILE,0.225,0,SAME_DAY,False,2024,3,21,3,14,False,10.583089661397048,False,MEDIUM,LOW,False,NONE,0,False,8878.69125
P-1F356505,2024-05-20 07:04:00,43477.74,JPY,IN,WIRE,ONLINE,0.188,1,NEXT_DAY,False,2024,5,20,0,7,False,10.680027361974405,False,MEDIUM,LOW,True,LOW,1,False,8173.815119999999
P-3A4F7181,2024-04-02 05:45:00,3551.19,GBP,JP,SWIFT,API,0.229,3,SAME_DAY,False,2024,4,2,1,5,False,8.17531959367246,False,LOW,LOW,True,HIGH,0,False,813.22251
P-BD350D12,2024-01-05 19:55:00,36743.81,EUR,DE,ACH,API,0.147,1,NEXT_DAY,False,2024,1,5,4,19,False,10.51175227017807,False,MEDIUM,LOW,True,LOW,1,False,5401.340069999999
P-1F641B1A,2024-06-03 13:06:00,189052.39,GBP,DE,WIRE,BATCH,0.453,0,SAME_DAY,False,2024,6,3,0,13,False,12.14978474092239,False,HIGH,MEDIUM,False,NONE,0,False,85640.73267000001
P-8A924A85,2024-02-01 07:25:00,244472.81,EUR,JP,SWIFT,ONLINE,0.325,2,NEXT_DAY,False,2024,2,1,3,7,False,12.406863465595258,False,HIGH,MEDIUM,True,LOW,1,False,79453.66325
P-13A50159,2024-04-11 00:39:00,852449.0,JPY,IN,WIRE,API,0.197,0,NEXT_DAY,False,2024,4,11,3,0,False,13.655869835393377,True,VERY_HIGH,LOW,False,NONE,1,True,167932.453
P-2C781424,2024-03-02 04:45:00,374264.98,EUR,IN,SWIFT,API,0.223,1,SAME_DAY,True,2024,3,2,5,4,True,12.832722000101105,False,HIGH,LOW,True,LOW,0,False,83461.09053999999
P-27E57984,2024-05-21 00:58:00,164234.93,CAD,DE,WIRE,ONLINE,0.606,0,SAME_DAY,False,2024,5,21,1,0,False,12.009059270577193,False,HIGH,HIGH,False,NONE,0,False,99526.36757999999
