payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,amount_z_score,is_extreme_amount,amount_percentile_rank,is_top_1pct_amount,risk_adjusted_amount_z_score,is_extreme_risk_adjusted_amount,risk_score_percentile_rank,is_top_1pct_risk_score,is_high_risk_large_payment,is_large_file_payment,is_high_risk_swift_payment,is_prior_failure_high_value,country_frequency,currency_frequency,is_rare_country,is_rare_currency,rule_anomaly_score,is_rule_based_anomaly,anomaly_reasons
P-2338620C,2024-02-20 16:19:00,155325.32,CAD,GB,WIRE,API,0.057,0,SAME_DAY,False,2024,2,20,1,16,False,11.95328347320578,False,HIGH,LOW,False,NONE,0,False,8853.54324,0.12821666795195552,False,0.7876,False,-0.35692059273275917,False,0.0356,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-B2D05337,2024-05-12 01:44:00,110191.94,EUR,US,ACH,API,0.204,0,T_PLUS_2,False,2024,5,12,6,1,True,11.609988108312926,False,HIGH,LOW,False,NONE,2,False,22479.15576,-0.06411730061467422,False,0.6936,False,-0.1797958600943574,False,0.3487,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE
P-49811560,2024-01-02 12:47:00,76118.4,GBP,IN,SWIFT,BATCH,0.258,1,NEXT_DAY,False,2024,1,2,1,12,False,11.2400584390879,False,MEDIUM,LOW,True,LOW,1,False,19638.5472,-0.20932023403809166,False,0.5774,False,-0.21672205559432714,False,0.4815,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-6F35D940,2024-03-31 02:39:00,26578.75,AUD,IN,WIRE,BATCH,0.285,0,SAME_DAY,False,2024,3,31,6,2,True,10.187904926654909,False,MEDIUM,LOW,False,NONE,0,False,7574.943749999999,-0.420431333758561,False,0.2526,False,-0.3735416138050542,False,0.5441,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-1B45D666,2024-05-27 10:18:00,7962.73,JPY,JP,ACH,FILE,0.285,1,SAME_DAY,False,2024,5,27,0,10,False,8.982652762047856,False,LOW,LOW,True,LOW,0,False,2269.37805,-0.499762706802542,False,0.0484,False,-0.44251076324538885,False,0.5441,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-30D977CC,2024-03-28 15:35:00,188278.79,GBP,IN,ACH,API,0.456,1,SAME_DAY,False,2024,3,28,3,15,False,12.145684380154355,False,HIGH,MEDIUM,True,LOW,0,False,85855.12824,0.26864647097449396,False,0.8312,False,0.6440535018878449,False,0.8456,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-197BABF5,2024-06-21 14:28:00,33051.56,USD,GB,WIRE,API,0.17,0,SAME_DAY,False,2024,6,21,4,14,False,10.405854300676454,False,MEDIUM,LOW,False,NONE,0,False,5618.7652,-0.3928477307782886,False,0.3124,False,-0.3989707533870835,False,0.267,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-BCA6F1A2,2024-03-23 11:57:00,13274.94,EUR,IN,ACH,MOBILE,0.265,0,NEXT_DAY,False,2024,3,23,5,11,True,9.493708653396087,False,MEDIUM,LOW,False,NONE,1,False,3517.8591,-0.4771249510847265,False,0.1122,False,-0.42628126370099984,False,0.4987,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-7978D0A7,2024-02-18 00:50:00,90005.25,CAD,US,SWIFT,ONLINE,0.25,1,T_PLUS_2,False,2024,2,18,6,0,True,11.407634391345692,False,MEDIUM,LOW,True,LOW,2,False,22501.3125,-0.1501420166878843,False,0.6312,False,-0.17950783585743757,False,0.4641,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-EA28C277,2024-03-09 06:51:00,1175046.21,USD,GB,SWIFT,BATCH,0.348,2,SAME_DAY,False,2024,3,9,5,6,True,13.976818883476655,True,VERY_HIGH,MEDIUM,True,LOW,0,True,408916.08108,4.473713628383362,True,0.993,True,4.843650754026079,True,0.6716,False,False,False,False,False,0.1428,0.1624,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_extreme_risk_adjusted_amount
P-67D0CF87,2024-03-12 13:07:00,8516.11,GBP,GB,RTP,ONLINE,0.261,0,NEXT_DAY,False,2024,3,12,1,13,False,9.049832360403457,False,LOW,LOW,False,NONE,1,False,2222.7047100000004,-0.4974045015999757,False,0.0526,False,-0.44311748847382953,False,0.4887,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-A6EECA7D,2024-05-05 14:31:00,511336.84,USD,CA,WIRE,ONLINE,0.063,1,SAME_DAY,False,2024,5,5,6,14,True,13.144785785761712,True,VERY_HIGH,LOW,True,LOW,0,True,32214.220920000003,1.6453445342238384,False,0.9604,False,-0.05324589317350002,False,0.0418,False,False,False,False,False,0.135,0.1624,False,False,0,False,NONE
P-6D7738DF,2024-03-18 03:42:00,39521.31,AUD,JP,WIRE,ONLINE,0.364,1,NEXT_DAY,False,2024,3,18,0,3,False,10.58462060157059,False,MEDIUM,MEDIUM,True,LOW,1,False,14385.756839999998,-0.3652771678571435,False,0.3632,False,-0.28500515749194183,False,0.7024,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE
P-F118BD4E,2024-06-10 15:26:00,26556.05,AUD,JP,WIRE,API,0.575,3,NEXT_DAY,False,2024,6,10,0,15,False,10.187050528144614,False,MEDIUM,MEDIUM,True,HIGH,1,False,15269.728749999998,-0.42052806883770777,False,0.2524,False,-0.27351405659730055,False,0.9408,False,False,False,False,False,0.1492,0.1594,False,False,0,False,NONE
P-B3011A44,2024-06-02 21:53:00,242874.52,JPY,IN,ACH,ONLINE,0.044,0,SAME_DAY,False,2024,6,2,6,21,True,12.400304327696492,False,HIGH,LOW,False,NONE,0,False,10686.47888,0.5013038393721676,False,0.8784,False,-0.3330935365397361,False,0.0231,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-0CC7A7D1,2024-03-05 14:31:00,27791.29,GBP,AU,SWIFT,FILE,0.285,0,NEXT_DAY,False,2024,3,5,1,14,False,10.232513923083902,False,MEDIUM,LOW,False,NONE,1,False,7920.51765,-0.41526414640751874,False,0.2654,False,-0.3690493618380718,False,0.5441,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE
P-CA1CA582,2024-04-12 22:33:00,144367.61,AUD,CA,WIRE,API,0.021,3,T_PLUS_2,False,2024,4,12,4,22,False,11.880125099538445,False,HIGH,LOW,True,HIGH,2,False,3031.71981,0.08152085543575911,False,0.7684,False,-0.4326007808338907,False,0.0066,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-B62E4CB2,2024-01-28 22:41:00,143154.6,GBP,DE,ACH,ONLINE,0.081,2,SAME_DAY,False,2024,1,28,6,22,True,11.871687429565505,False,HIGH,LOW,True,LOW,0,False,11595.5226,0.07635166519981837,False,0.7648,False,-0.32127651725893114,False,0.0718,False,False,False,False,False,0.1448,0.1622,False,False,0,False,NONE
P-6A98BB35,2024-01-11 06:27:00,148207.89,EUR,GB,ACH,BATCH,0.281,2,NEXT_DAY,False,2024,1,11,3,6,False,11.906377976549727,False,HIGH,LOW,True,LOW,1,False,41646.41709000001,0.09788604441134796,False,0.7756,False,0.06936695981582072,False,0.5346,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-F03EBBAB,2024-02-02 20:10:00,11057.47,AUD,IN,SWIFT,FILE,0.584,2,SAME_DAY,False,2024,2,2,4,20,False,9.310951929159774,False,MEDIUM,MEDIUM,True,LOW,0,False,6457.56248,-0.48657460465105473,False,0.0852,False,-0.38806689539613143,False,0.9472,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-D989748F,2024-01-07 11:28:00,34474.94,CAD,GB,SWIFT,BATCH,0.145,1,NEXT_DAY,False,2024,1,7,6,11,True,10.44801696842467,False,MEDIUM,LOW,True,LOW,1,False,4998.8663,-0.3867820577846336,False,0.322,False,-0.4070290646566997,False,0.2115,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-8DC8CFB4,2024-02-23 21:47:00,167278.74,USD,US,RTP,ONLINE,0.112,2,NEXT_DAY,False,2024,2,23,4,21,False,12.02742277982106,False,HIGH,LOW,True,LOW,1,False,18735.21888,0.17915565604776662,False,0.8022,False,-0.2284647781273393,False,0.1357,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-FEE9F37A,2024-01-01 05:09:00,84517.71,GBP,AU,ACH,FILE,0.244,1,NEXT_DAY,False,2024,1,1,0,5,False,11.344728208953793,False,MEDIUM,LOW,True,LOW,1,False,20622.32124,-0.17352693370203484,False,0.6126,False,-0.20393358729201552,False,0.4493,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE
P-2E176DFD,2024-06-20 21:36:00,96195.36,AUD,IN,WIRE,BATCH,0.212,0,SAME_DAY,False,2024,6,20,3,21,False,11.47414679810009,False,MEDIUM,LOW,False,NONE,0,False,20393.41632,-0.12376312766685418,False,0.6528,False,-0.20690921298921647,False,0.3675,False,False,False,False,False,0.1428,0.1594,False,False,0,False,NONE
P-49D2F881,2024-06-17 14:29:00,41799.87,EUR,AU,WIRE,FILE,0.429,1,NEXT_DAY,True,2024,6,17,0,14,False,10.640672431693382,False,MEDIUM,MEDIUM,True,LOW,1,False,17932.14423,-0.35556718186856523,False,0.3782,False,-0.23890426350541963,False,0.8063,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-39CA0579,2024-02-10 09:19:00,38766.69,JPY,IN,SWIFT,BATCH,0.457,0,T_PLUS_2,False,2024,2,10,5,9,True,10.56534244673874,False,MEDIUM,MEDIUM,False,NONE,2,False,17716.377330000003,-0.36849294871290367,False,0.3586,False,-0.24170910287822725,False,0.8467,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-460B8BDC,2024-04-22 13:02:00,522477.52,EUR,AU,SWIFT,API,0.406,0,SAME_DAY,False,2024,4,22,0,13,False,13.166339151928216,True,VERY_HIGH,MEDIUM,False,NONE,0,True,212125.87312000003,1.6928200655696153,False,0.9626,False,2.285496915465985,False,0.7735,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-6B9903F1,2024-04-30 07:30:00,38684.74,EUR,GB,ACH,BATCH,0.095,0,NEXT_DAY,False,2024,4,30,1,7,False,10.563226335661916,False,MEDIUM,LOW,False,NONE,1,False,3675.0503,-0.3688421751329954,False,0.358,False,-0.42423787304738764,False,0.0981,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-8051A327,2024-06-03 15:45:00,60449.66,GBP,GB,WIRE,FILE,0.157,0,NEXT_DAY,False,2024,6,3,0,15,False,11.00958277409748,False,MEDIUM,LOW,False,NONE,1,False,9490.59662,-0.27609189941388873,False,0.499,False,-0.3486392835847657,False,0.2395,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-AFD9F242,2024-02-18 09:31:00,11468.83,USD,AU,ACH,API,0.151,2,SAME_DAY,False,2024,2,18,6,9,True,9.347475388740694,False,MEDIUM,LOW,True,LOW,0,False,1731.79333,-0.4848216116044544,False,0.0912,False,-0.4494990398942899,False,0.2252,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE
P-505EAD18,2024-03-18 23:49:00,68964.33,JPY,GB,WIRE,FILE,0.253,0,NEXT_DAY,False,2024,3,18,0,23,False,11.14135919353406,False,MEDIUM,LOW,False,NONE,1,False,17447.97549,-0.23980699737164807,False,0.5432,False,-0.2451981646785591,False,0.4699,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-AB392DC7,2024-02-23 03:22:00,36043.51,CAD,JP,ACH,BATCH,0.228,1,NEXT_DAY,False,2024,2,23,4,3,False,10.492509842627816,False,MEDIUM,LOW,True,LOW,1,False,8217.92028,-0.38009766381558985,False,0.3348,False,-0.36518330728475273,False,0.4095,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-AE1832D5,2024-06-06 12:02:00,94026.22,USD,IN,WIRE,FILE,0.455,0,SAME_DAY,False,2024,6,6,3,12,False,11.451339593801633,False,MEDIUM,MEDIUM,False,NONE,0,False,42781.930100000005,-0.13300682500520153,False,0.6462,False,0.08412794307499209,False,0.8439,False,False,False,False,False,0.1428,0.1624,False,False,0,False,NONE
P-A5240261,2024-04-03 21:54:00,990634.2,AUD,GB,ACH,FILE,0.233,1,NEXT_DAY,False,2024,4,3,2,21,False,13.806101632524742,True,VERY_HIGH,LOW,True,LOW,1,True,230817.7686,3.687849734860453,True,0.989,False,2.528480266455915,False,0.4219,False,False,True,False,False,0.1428,0.1594,False,False,2,True,is_extreme_amount; is_large_file_payment
P-BF32DA2A,2024-01-13 18:23:00,71192.98,USD,US,WIRE,API,0.272,0,SAME_DAY,False,2024,1,13,5,18,True,11.17316354326367,False,MEDIUM,LOW,False,NONE,0,False,19364.49056,-0.2303097007134758,False,0.5542,False,-0.22028462637905538,False,0.515,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-BEEB474C,2024-04-18 04:52:00,90485.63,AUD,US,SWIFT,ONLINE,0.219,1,SAME_DAY,False,2024,4,18,3,4,False,11.412957383967528,False,MEDIUM,LOW,True,LOW,0,False,19816.35297,-0.14809489786319094,False,0.6326,False,-0.21441068798229593,False,0.3871,False,False,False,False,False,0.1398,0.1594,False,False,0,False,NONE
P-36F7BC9D,2024-05-12 20:21:00,251254.45,EUR,US,ACH,ONLINE,0.418,2,SAME_DAY,False,2024,5,12,6,20,True,12.434225429662453,False,HIGH,MEDIUM,True,LOW,0,False,105024.3601,0.5370145526670851,False,0.8832,False,0.8932419374977865,False,0.7905,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE
P-72F4DEFA,2024-05-12 20:22:00,39788.75,GBP,JP,WIRE,BATCH,0.388,0,T_PLUS_2,False,2024,5,12,6,20,True,10.59136462041556,False,MEDIUM,MEDIUM,False,NONE,2,False,15438.035,-0.36413748373524835,False,0.365,False,-0.2713261770073838,False,0.7433,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE
P-1ECFEF4C,2024-01-07 19:40:00,67608.31,USD,JP,ACH,BATCH,0.413,0,SAME_DAY,False,2024,1,7,6,19,True,11.121500974441757,False,MEDIUM,MEDIUM,False,NONE,0,False,27922.23203,-0.24558561860621375,False,0.5354,False,-0.10903915630294658,False,0.7849,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-19C8C3C1,2024-05-29 04:59:00,23846.21,GBP,AU,WIRE,API,0.234,0,SAME_DAY,False,2024,5,29,2,4,False,10.079422508341583,False,MEDIUM,LOW,False,NONE,0,False,5580.01314,-0.43207593610093065,False,0.2272,False,-0.39947450676012364,False,0.424,False,False,False,False,False,0.1456,0.1622,False,False,0,False,NONE
P-C94E997E,2024-05-22 00:46:00,1992.0,JPY,IN,RTP,API,0.448,1,NEXT_DAY,False,2024,5,22,2,0,False,7.597396320212795,False,LOW,MEDIUM,True,LOW,1,False,892.416,-0.5252067173362054,False,0.0026,False,-0.4604104381848811,False,0.8319,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-71054DE2,2024-04-30 17:55:00,11399.57,EUR,US,ACH,BATCH,0.375,0,SAME_DAY,False,2024,4,30,1,17,False,9.341418633132628,False,MEDIUM,MEDIUM,False,NONE,0,False,4274.83875,-0.4851167601322829,False,0.0906,False,-0.41644098548068825,False,0.7227,False,False,False,False,False,0.1398,0.1634,False,False,0,False,NONE
P-B4696231,2024-02-22 00:33:00,6731.93,EUR,GB,SWIFT,MOBILE,0.547,2,SAME_DAY,False,2024,2,22,3,0,False,8.814765691936952,False,LOW,MEDIUM,True,LOW,0,False,3682.365710000001,-0.5050077083626248,False,0.0362,False,-0.4241427771360303,False,0.9255,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-259B998D,2024-03-21 13:02:00,6399.98,JPY,GB,WIRE,FILE,0.441,1,NEXT_DAY,False,2024,3,21,3,13,False,8.764206382625327,False,LOW,MEDIUM,True,LOW,1,False,2822.39118,-0.5064222990905005,False,0.033,False,-0.43532192658553237,False,0.8205,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-AA92F8AA,2024-01-01 09:00:00,29240.36,GBP,CA,SWIFT,ONLINE,0.339,1,NEXT_DAY,False,2024,1,1,0,9,False,10.28333942440999,False,MEDIUM,MEDIUM,True,LOW,1,False,9912.48204,-0.4090889965775959,False,0.2792,False,-0.34315502795135067,False,0.6566,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE
P-B9E7EA10,2024-04-09 05:39:00,83107.37,CAD,AU,ACH,ONLINE,0.717,1,SAME_DAY,False,2024,4,9,1,5,False,11.327900697793078,False,MEDIUM,HIGH,True,LOW,0,False,59587.98428999999,-0.17953703729339587,False,0.607,False,0.302596496377889,False,0.9914,True,False,False,False,False,0.1456,0.1768,False,False,1,True,is_top_1pct_risk_score
P-559525AD,2024-06-04 10:38:00,192679.96,USD,DE,RTP,FILE,0.394,0,SAME_DAY,False,2024,6,4,1,10,False,12.168791043085909,False,HIGH,MEDIUM,False,NONE,0,False,75915.90424,0.28740186869645473,False,0.836,False,0.5148495933626973,False,0.7527,False,False,False,False,False,0.1448,0.1624,False,False,0,False,NONE
P-2289000A,2024-06-03 15:20:00,73374.01,JPY,US,ACH,ONLINE,0.449,0,NEXT_DAY,False,2024,6,3,0,15,False,11.203338693416589,False,MEDIUM,MEDIUM,False,NONE,1,False,32944.93049,-0.22101533464865025,False,0.565,False,-0.04374711012557502,False,0.8342,False,False,False,False,False,0.1398,0.1758,False,False,0,False,NONE
P-01FBD7AC,2024-03-09 16:42:00,155159.03,CAD,CA,WIRE,FILE,0.157,2,SAME_DAY,False,2024,3,9,5,16,True,11.952212314902686,False,HIGH,LOW,True,LOW,0,False,24359.96771,0.1275080302289898,False,0.7872,False,-0.15534644078950982,False,0.2395,False,False,False,False,False,0.135,0.1768,False,False,0,False,NONE
P-7081BBDD,2024-05-06 15:00:00,122738.59,JPY,GB,WIRE,API,0.264,0,SAME_DAY,False,2024,5,6,0,15,False,11.71782023554318,False,HIGH,LOW,False,NONE,0,False,32402.98776,-0.010650288245635966,False,0.7234,False,-0.05079203827215755,False,0.4961,False,False,False,False,False,0.1428,0.1758,False,False,0,False,NONE
P-82F23BAF,2024-02-13 13:11:00,15111.24,CAD,DE,WIRE,ONLINE,0.5,0,SAME_DAY,False,2024,2,13,1,13,False,9.623260290473976,False,MEDIUM,MEDIUM,False,NONE,0,False,7555.62,-0.46929963717119066,False,0.133,False,-0.37379281088315236,False,0.8871,False,False,False,False,False,0.1448,0.1768,False,False,0,False,NONE
P-EE390DB4,2024-01-10 09:35:00,7967.75,EUR,GB,WIRE,FILE,0.439,1,SAME_DAY,False,2024,1,10,2,9,False,8.983282921340837,False,LOW,MEDIUM,True,LOW,0,False,3497.84225,-0.49974131428724167,False,0.0486,False,-0.4265414706604528,False,0.8184,False,False,False,False,False,0.1428,0.1634,False,False,0,False,NONE
P-430B30F9,2024-04-08 21:53:00,15968.1,GBP,JP,RTP,BATCH,0.12,1,SAME_DAY,False,2024,4,8,0,21,False,9.678410883954143,False,MEDIUM,LOW,True,LOW,0,False,1916.172,-0.46564816492811906,False,0.1436,False,-0.4471022285524117,False,0.1541,False,False,False,False,False,0.1492,0.1622,False,False,0,False,NONE
P-8A2834EF,2024-05-16 21:20:00,5308.89,EUR,AU,WIRE,FILE,0.124,4,T_PLUS_2,True,2024,5,16,3,21,False,8.577326398390527,False,LOW,LOW,True,HIGH,2,False,658.30236,-0.5110719324608212,False,0.022,False,-0.4634537740959189,False,0.1632,False,False,False,False,False,0.1456,0.1634,False,False,0,False,NONE
P-EE60B8D8,2024-03-29 20:23:00,228458.82,CAD,JP,ACH,ONLINE,0.186,2,SAME_DAY,False,2024,3,29,4,20,False,12.339115631403534,False,HIGH,LOW,True,LOW,0,False,42493.34052,0.4398719503652738,False,0.8676,False,0.08037645284842797,False,0.309,False,False,False,False,False,0.1492,0.1768,False,False,0,False,NONE
P-38A638B8,2024-01-04 14:46:00,282048.9,CAD,GB,WIRE,ONLINE,0.197,2,NEXT_DAY,False,2024,1,4,3,14,False,12.549839284620994,False,HIGH,LOW,True,LOW,1,False,55563.63330000001,0.6682437842984553,False,0.9002,False,0.2502823642902084,False,0.3323,False,False,False,False,False,0.1428,0.1768,False,False,0,False,NONE
P-0255B2A4,2024-02-24 10:32:00,3657.84,GBP,CA,RTP,ONLINE,0.386,1,NEXT_DAY,False,2024,2,24,5,10,True,8.20490143626864,False,LOW,MEDIUM,True,LOW,1,False,1411.92624,-0.518107811422289,False,0.0126,False,-0.4536571188586603,False,0.74,False,False,False,False,False,0.135,0.1622,False,False,0,False,NONE
P-C4895D7D,2024-06-15 23:20:00,38991.63,EUR,JP,WIRE,BATCH,0.535,2,T_PLUS_2,False,2024,6,15,5,23,True,10.571127932894903,False,MEDIUM,MEDIUM,True,LOW,2,False,20860.52205,-0.3675343765233318,False,0.3596,False,-0.20083712063970385,False,0.9173,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE
P-78016EFD,2024-03-15 23:00:00,102744.59,AUD,CA,RTP,ONLINE,0.082,2,SAME_DAY,False,2024,3,15,4,23,False,11.540011211729375,False,HIGH,LOW,True,LOW,0,False,8425.05638,-0.09585386412497836,False,0.6722,False,-0.3624906630987825,False,0.0736,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-3A60B2EE,2024-06-14 01:08:00,86093.99,EUR,JP,SWIFT,API,0.313,0,SAME_DAY,False,2024,6,14,4,1,False,11.363206500569516,False,MEDIUM,MEDIUM,False,NONE,0,False,26947.41887,-0.16680968389773906,False,0.6182,False,-0.12171113857779518,False,0.6024,False,False,False,False,False,0.1492,0.1634,False,False,0,False,NONE
P-F9141E69,2024-01-08 01:03:00,68244.34,USD,US,WIRE,BATCH,0.359,2,SAME_DAY,False,2024,1,8,0,1,False,11.130864432327852,False,MEDIUM,MEDIUM,True,LOW,0,False,24499.71806,-0.24287520396349402,False,0.5388,False,-0.15352977065130213,False,0.6917,False,False,False,False,False,0.1398,0.1624,False,False,0,False,NONE
P-9D6E0E90,2024-02-06 17:39:00,504289.54,CAD,GB,ACH,FILE,0.304,0,T_PLUS_2,False,2024,2,6,1,17,False,13.13090784921348,True,VERY_HIGH,MEDIUM,False,NONE,2,True,153304.02016,1.61531276667885,False,0.9588,False,1.520848356471487,False,0.5844,False,False,True,False,False,0.1428,0.1768,False,False,1,True,is_large_file_payment
P-02E0BAE6,2024-06-25 00:03:00,122229.87,CAD,US,ACH,FILE,0.332,0,NEXT_DAY,False,2024,6,25,1,0,False,11.71366691247485,False,HIGH,MEDIUM,False,NONE,1,False,40580.31684,-0.01281817676825971,False,0.722,False,0.05550830051006019,False,0.639,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-B3E58DE3,2024-03-06 20:33:00,42471.81,CAD,AU,WIRE,API,0.51,0,SAME_DAY,True,2024,3,6,2,20,False,10.65661938546986,False,MEDIUM,MEDIUM,False,NONE,0,False,21660.6231,-0.3527037382966754,False,0.3828,False,-0.1904362902655142,False,0.8965,False,False,False,False,False,0.1456,0.1768,False,False,0,False,NONE
P-7EF8ACBB,2024-03-26 15:21:00,17256.91,GBP,IN,SWIFT,FILE,0.248,1,SAME_DAY,True,2024,3,26,1,15,False,9.756025868081888,False,MEDIUM,LOW,True,LOW,0,False,4279.71368,-0.4601559562340581,False,0.1586,False,-0.416377614335236,False,0.4593,False,False,False,False,False,0.1428,0.1622,False,False,0,False,NONE
P-1CC872E0,2024-04-06 22:34:00,45357.95,JPY,JP,RTP,FILE,0.377,0,NEXT_DAY,False,2024,4,6,5,22,True,10.722362789985564,False,MEDIUM,MEDIUM,False,NONE,1,False,17099.94715,-0.3404045761236032,False,0.4012,False,-0.2497223228830144,False,0.7256,False,False,False,False,False,0.1492,0.1758,False,False,0,False,NONE
P-078BC0ED,2024-05-23 08:48:00,48787.65,AUD,CA,SWIFT,ONLINE,0.225,0,SAME_DAY,False,2024,5,23,3,8,False,10.795252982822646,False,MEDIUM,LOW,False,NONE,0,False,10977.22125,-0.3257890562579745,False,0.4292,False,-0.329314061343497,False,0.4021,False,False,False,False,False,0.135,0.1594,False,False,0,False,NONE
P-4840BB4E,2024-06-14 20:26:00,20676.02,JPY,AU,WIRE,API,0.278,0,SAME_DAY,False,2024,6,14,4,20,False,9.936778217658608,False,MEDIUM,LOW,False,NONE,0,False,5747.93356,-0.4455855652005071,False,0.1964,False,-0.3972916427271584,False,0.528,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE
P-2F0D64F7,2024-05-30 15:44:00,5270.71,JPY,DE,WIRE,BATCH,0.497,2,SAME_DAY,False,2024,5,30,3,15,False,8.570110067082117,False,LOW,MEDIUM,True,LOW,0,False,2619.54287,-0.5112346348979059,False,0.0216,False,-0.43795883209140696,False,0.8844,False,False,False,False,False,0.1448,0.1758,False,False,0,False,NONE
P-6EB191E8,2024-06-24 10:19:00,2478.0,JPY,AU,WIRE,ONLINE,0.325,1,T_PLUS_2,False,2024,6,24,0,10,False,7.8156105320351905,False,LOW,MEDIUM,True,LOW,2,False,805.35,-0.523135649121873,False,0.0042,False,-0.4615422435954092,False,0.6275,False,False,False,False,False,0.1456,0.1758,False,False,0,False,NONE
P-41FC89DD,2024-04-21 17:40:00,7593.5,USD,JP,SWIFT,FILE,0.225,2,SAME_DAY,False,2024,4,21,6,17,True,8.935179580078074,False,LOW,LOW,True,LOW,0,False,1708.5375,-0.5013361646559945,False,0.0446,False,-0.44980135163733914,False,0.4021,False,False,False,False,False,0.1492,0.1624,False,False,0,False,NONE
P-F06BCFF4,2024-02-05 14:35:00,71988.76,JPY,CA,WIRE,ONLINE,0.239,0,NEXT_DAY,False,2024,2,5,0,14,False,11.184279165661431,False,MEDIUM,LOW,False,NONE,1,False,17205.313639999997,-0.22691851827808204,False,0.5596,False,-0.2483526221563203,False,0.4351,False,False,False,False,False,0.135,0.1758,False,False,0,False,NONE
P-3ED6E75A,2024-05-04 15:37:00,1047659.38,CAD,DE,ACH,FILE,0.338,0,SAME_DAY,False,2024,5,4,5,15,True,13.862070026457255,True,VERY_HIGH,MEDIUM,False,NONE,0,True,354108.87044,3.9308601005283115,True,0.9902,True,4.131190120273479,True,0.654,False,False,True,False,False,0.1448,0.1768,False,False,4,True,is_extreme_amount; is_top_1pct_amount; is_extreme_risk_adjusted_amount; is_large_file_payment
P-29785E99,2024-03-08 10:48:00,1175645.21,JPY,DE,SWIFT,ONLINE,0.295,0,SAME_DAY,False,2024,3,8,4,10,False,13.977328520341992,True,VERY_HIGH,LOW,False,NONE,0,True,346815.33695,4.476266241264813,True,0.9932,True,4.0363785903324025,True,0.5642,False,False,False,False,False,0.1448,0.1758,False,False,3,True,is_extreme_amount; is_top_1pct_amount; is_extreme_risk_adjusted_amount
P-AFCA3829,2024-06-05 12:08:00,88213.06,CAD,US,SWIFT,API,0.213,0,SAME_DAY,True,2024,6,5,2,12,False,11.387521639721228,False,MEDIUM,LOW,False,NONE,0,False,18789.38178,-0.15777935772295476,False,0.626,False,-0.2277606931427312,False,0.3702,False,False,False,False,False,0.1398,0.1768,False,False,0,False,NONE
P-413C3C55,2024-01-23 09:03:00,501031.3,USD,AU,WIRE,BATCH,0.353,1,SAME_DAY,True,2024,1,23,1,9,False,13.124425849046716,True,VERY_HIGH,MEDIUM,True,LOW,0,True,176864.0489,1.6014279162700722,False,0.9586,False,1.8271144993990245,False,0.681,False,False,False,False,False,0.1456,0.1624,False,False,0,False,NONE
