payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,is_failed,payment_year,payment_month,payment_day,day_of_week,hour_of_day,is_weekend,amount_log,is_high_value,amount_bucket,risk_band,has_prior_failures,prior_failure_band,settlement_speed_days,is_large_international,risk_adjusted_amount,payment_type_failure_rate,channel_failure_rate,country_failure_rate,currency_failure_rate,payment_type_channel_failure_rate,risk_payment_interaction,amount_risk_interaction,prior_failure_risk_interaction,high_value_high_risk,swift_file_payment,international_high_risk,large_prior_failure_payment,log_risk_adjusted_amount
P-21D683BA,2024-02-07 19:14:00,351547.25,JPY,JP,WIRE,ONLINE,0.322,1,SAME_DAY,True,2024,2,7,2,19,False,12.770102249660146,False,HIGH,MEDIUM,True,LOW,0,False,113198.2145,0.0417201540436457,0.054385964912280704,0.06836461126005362,0.05802047781569966,0.05526315789473684,0.322,4.111972924390567,0.322,False,False,False,False,11.636904505681208
P-97E8B4B1,2024-05-27 20:50:00,41917.74,USD,GB,RTP,BATCH,0.093,0,SAME_DAY,False,2024,5,27,0,20,False,10.643488261291289,False,MEDIUM,LOW,False,NONE,0,False,3898.34982,0.04,0.04217298070050036,0.06582633053221289,0.054187192118226604,0.06306306306306306,0.0,0.9898444083000898,0.0,False,False,False,False,8.268565105399098
P-4BD328D0,2024-06-04 03:11:00,121225.42,GBP,DE,ACH,BATCH,0.175,0,SAME_DAY,True,2024,6,4,1,3,False,11.70541531566036,False,HIGH,LOW,False,NONE,0,False,21214.4485,0.048340128130460104,0.04217298070050036,0.052486187845303865,0.0530209617755857,0.047524752475247525,0.0,2.048447680240563,0.0,False,False,False,False,9.962484898115298
P-DD63826E,2024-02-17 21:50:00,7559.78,GBP,CA,SWIFT,MOBILE,0.098,1,SAME_DAY,False,2024,2,17,5,21,True,8.93072963845462,False,LOW,LOW,True,LOW,0,False,740.85844,0.09019607843137255,0.040123456790123455,0.03851851851851852,0.0530209617755857,0.08433734939759036,0.098,0.8752115045685528,0.098,False,False,False,False,6.609158443295083
P-301EDEC2,2024-01-26 04:15:00,78519.63,CAD,IN,SWIFT,FILE,0.232,2,NEXT_DAY,False,2024,1,26,4,4,False,11.27111667179173,False,MEDIUM,LOW,True,LOW,1,False,18216.554160000003,0.09019607843137255,0.08098591549295775,0.0546218487394958,0.05090497737556561,0.13901345291479822,0.464,2.614899067855682,0.464,False,True,False,False,9.810140922505573
P-41657FC2,2024-02-18 23:39:00,105730.97,CAD,DE,WIRE,FILE,0.24,2,NEXT_DAY,False,2024,2,18,6,23,True,11.568662585918451,False,HIGH,LOW,True,LOW,1,False,25375.4328,0.0417201540436457,0.08098591549295775,0.052486187845303865,0.05090497737556561,0.048582995951417005,0.48,2.776479020620428,0.48,False,False,False,False,10.14157617977463
P-22EBF0D6,2024-05-23 00:24:00,462087.03,AUD,AU,SWIFT,BATCH,0.266,1,NEXT_DAY,False,2024,5,23,3,0,False,13.043510693038762,False,HIGH,LOW,True,LOW,1,False,122915.14998000002,0.09019607843137255,0.04217298070050036,0.059065934065934064,0.06775407779171895,0.05507246376811594,0.266,3.469573844348311,0.266,False,False,False,False,11.71925769440668
P-6E129082,2024-04-08 21:42:00,18739.37,JPY,GB,SWIFT,API,0.446,0,SAME_DAY,False,2024,4,8,0,21,False,9.8384352994609,False,MEDIUM,MEDIUM,False,NONE,0,False,8357.75902,0.09019607843137255,0.060700389105058365,0.06582633053221289,0.05802047781569966,0.08498583569405099,0.0,4.387942143559561,0.0,False,False,False,False,9.031065252476324
P-15B8A4D7,2024-04-04 09:06:00,18058.64,USD,IN,ACH,BATCH,0.18,1,SAME_DAY,False,2024,4,4,3,9,False,9.801434893217484,False,MEDIUM,LOW,True,LOW,0,False,3250.5552,0.048340128130460104,0.04217298070050036,0.0546218487394958,0.054187192118226604,0.047524752475247525,0.18,1.7642582807791471,0.18,False,False,False,False,8.08688868394505
P-89BCDCB3,2024-04-26 13:51:00,210805.88,AUD,IN,WIRE,API,0.165,0,T_PLUS_2,True,2024,4,26,4,13,False,12.258697732687908,False,HIGH,LOW,False,NONE,2,False,34782.9702,0.0417201540436457,0.060700389105058365,0.0546218487394958,0.06775407779171895,0.054404145077720206,0.0,2.022685125893505,0.0,False,False,False,False,10.456911933204838
P-E89FA95F,2024-04-11 02:22:00,133799.03,JPY,AU,SWIFT,BATCH,0.189,4,NEXT_DAY,False,2024,4,11,3,2,False,11.804101650891486,False,HIGH,LOW,True,HIGH,1,False,25288.01667,0.09019607843137255,0.04217298070050036,0.059065934065934064,0.05802047781569966,0.05507246376811594,0.756,2.2309752120184907,0.756,False,False,False,False,10.138125456741216
P-69C8E803,2024-04-26 21:51:00,3804.73,GBP,AU,RTP,API,0.374,1,T_PLUS_2,False,2024,4,26,4,21,False,8.244263104719616,False,LOW,MEDIUM,True,LOW,2,False,1422.96902,0.04,0.060700389105058365,0.059065934065934064,0.0530209617755857,0.05714285714285714,0.374,3.0833544011651366,0.374,False,False,False,False,7.261203336117287
P-1D48185D,2024-06-14 00:59:00,7972.84,EUR,GB,ACH,ONLINE,0.254,2,NEXT_DAY,False,2024,6,14,4,0,False,8.983921462528052,False,LOW,LOW,True,LOW,1,False,2025.10136,0.048340128130460104,0.054385964912280704,0.06582633053221289,0.05385556915544676,0.028350515463917526,0.508,2.281916051482125,0.508,False,False,False,False,7.613868713172194
P-D0B3F393,2024-02-21 12:51:00,35618.01,USD,CA,WIRE,ONLINE,0.153,0,NEXT_DAY,False,2024,2,21,2,12,False,10.4806347630829,False,MEDIUM,LOW,False,NONE,1,False,5449.5555300000005,0.0417201540436457,0.054385964912280704,0.03851851851851852,0.054187192118226604,0.05526315789473684,0.0,1.6035371187516838,0.0,False,False,False,False,8.603472814572656
P-AF9F126B,2024-01-19 01:17:00,80229.39,JPY,DE,SWIFT,API,0.235,2,SAME_DAY,False,2024,1,19,4,1,False,11.29265764976044,False,MEDIUM,LOW,True,LOW,0,False,18853.90665,0.09019607843137255,0.060700389105058365,0.052486187845303865,0.05802047781569966,0.08498583569405099,0.47,2.653774547693703,0.47,False,False,False,False,9.844528458738807
P-A096196F,2024-06-28 00:05:00,26198.7,EUR,AU,ACH,BATCH,0.405,3,SAME_DAY,False,2024,6,28,4,0,False,10.173503239301953,False,MEDIUM,MEDIUM,True,HIGH,0,False,10610.473500000002,0.048340128130460104,0.04217298070050036,0.059065934065934064,0.05385556915544676,0.047524752475247525,1.215,4.120268811917291,1.215,False,False,False,False,9.269691100381902
P-0AD42381,2024-02-29 01:06:00,12577.49,AUD,GB,ACH,ONLINE,0.385,1,NEXT_DAY,False,2024,2,29,3,1,False,9.439743491253536,False,MEDIUM,MEDIUM,True,LOW,1,False,4842.33365,0.048340128130460104,0.054385964912280704,0.06582633053221289,0.06775407779171895,0.028350515463917526,0.385,3.6343012441326112,0.385,False,False,False,False,8.485358533278186
P-5F703F71,2024-04-04 16:17:00,113909.61,USD,IN,SWIFT,FILE,0.151,0,NEXT_DAY,False,2024,4,4,3,16,False,11.643169296984526,False,HIGH,LOW,False,NONE,1,False,17200.35111,0.09019607843137255,0.08098591549295775,0.0546218487394958,0.054187192118226604,0.13901345291479822,0.0,1.7581185638446635,0.0,False,True,False,False,9.752743212623404
P-8AAF2C79,2024-03-18 02:00:00,2836871.5,EUR,CA,ACH,MOBILE,0.096,2,T_PLUS_2,False,2024,3,18,0,2,False,14.8582127709411,True,VERY_HIGH,LOW,True,LOW,2,True,272339.664,0.048340128130460104,0.040123456790123455,0.03851851851851852,0.05385556915544676,0.030927835051546393,0.192,1.4263884260103457,0.192,False,False,False,True,12.514809002804403
P-AD5E920C,2024-05-30 07:31:00,56814.61,JPY,CA,SWIFT,BATCH,0.399,0,NEXT_DAY,False,2024,5,30,3,7,False,10.947566390895725,False,MEDIUM,MEDIUM,False,NONE,1,False,22669.02939,0.09019607843137255,0.04217298070050036,0.03851851851851852,0.05802047781569966,0.05507246376811594,0.0,4.368078989967395,0.0,False,False,False,False,10.02879903992773
P-A8D6593D,2024-01-30 16:43:00,16532.07,CAD,JP,WIRE,ONLINE,0.317,1,NEXT_DAY,False,2024,1,30,1,16,False,9.713117896498712,False,MEDIUM,MEDIUM,True,LOW,1,False,5240.66619,0.0417201540436457,0.054385964912280704,0.06836461126005362,0.05090497737556561,0.05526315789473684,0.317,3.079058373190092,0.317,False,False,False,False,8.56439470196253
P-0E4883CE,2024-05-24 17:17:00,35429.03,CAD,DE,WIRE,API,0.16,1,NEXT_DAY,False,2024,5,24,4,17,False,10.47531504459921,False,MEDIUM,LOW,True,LOW,1,False,5668.6448,0.0417201540436457,0.060700389105058365,0.052486187845303865,0.05090497737556561,0.054404145077720206,0.16,1.6760504071358735,0.16,False,False,False,False,8.64288174925684
P-458656C6,2024-01-06 15:06:00,104058.51,AUD,CA,SWIFT,API,0.168,0,T_PLUS_2,False,2024,1,6,5,15,True,11.552718226011374,False,HIGH,LOW,False,NONE,2,False,17481.82968,0.09019607843137255,0.060700389105058365,0.03851851851851852,0.06775407779171895,0.08498583569405099,0.0,1.9408566619699108,0.0,False,False,False,False,9.768974517115074
P-FD3BED41,2024-02-10 16:20:00,45791.0,JPY,JP,RTP,FILE,0.042,2,SAME_DAY,False,2024,2,10,5,16,True,10.731864682356177,False,MEDIUM,LOW,True,LOW,0,False,1923.222,0.04,0.08098591549295775,0.06836461126005362,0.05802047781569966,0.020833333333333332,0.084,0.45073831665895947,0.084,False,False,False,False,7.5622770091847435
P-1FD00123,2024-03-02 02:05:00,272388.42,GBP,CA,ACH,FILE,0.264,3,NEXT_DAY,False,2024,3,2,5,2,True,12.51498801256194,False,HIGH,LOW,True,HIGH,1,False,71910.54288,0.048340128130460104,0.08098591549295775,0.03851851851851852,0.0530209617755857,0.08391608391608392,0.792,3.3039568353163524,0.792,False,False,False,False,11.183192071574894
P-58813187,2024-01-07 06:35:00,51689.04,JPY,JP,ACH,BATCH,0.323,2,NEXT_DAY,False,2024,1,7,6,6,True,10.853020392033857,False,MEDIUM,MEDIUM,True,LOW,1,False,16695.55992,0.048340128130460104,0.04217298070050036,0.06836461126005362,0.05802047781569966,0.047524752475247525,0.646,3.505525586626936,0.646,False,False,False,False,9.72295798437104
P-7D006539,2024-04-10 17:55:00,89961.2,JPY,JP,ACH,API,0.096,0,NEXT_DAY,False,2024,4,10,2,17,False,11.407144861087698,False,MEDIUM,LOW,False,NONE,1,False,8636.2752,0.048340128130460104,0.060700389105058365,0.06836461126005362,0.05802047781569966,0.047619047619047616,0.0,1.095085906664419,0.0,False,False,False,False,9.063842441688038
P-E3F91F9B,2024-01-19 16:44:00,18893.45,USD,GB,WIRE,ONLINE,0.384,0,SAME_DAY,True,2024,1,19,4,16,False,9.846623507130246,False,MEDIUM,MEDIUM,False,NONE,0,False,7255.0848,0.0417201540436457,0.054385964912280704,0.06582633053221289,0.054187192118226604,0.05526315789473684,0.0,3.7811034267380146,0.0,False,False,False,False,8.889595678606504
P-94E2FAAF,2024-02-21 06:19:00,107311.15,AUD,JP,WIRE,FILE,0.257,0,NEXT_DAY,True,2024,2,21,2,6,False,11.583497156131893,False,HIGH,LOW,False,NONE,1,False,27578.96555,0.0417201540436457,0.08098591549295775,0.06836461126005362,0.06775407779171895,0.048582995951417005,0.0,2.9769587691258965,0.0,False,False,False,False,10.224844902252967
P-C9578461,2024-01-26 22:00:00,53594.82,CAD,GB,SWIFT,API,0.392,1,NEXT_DAY,False,2024,1,26,4,22,False,10.889226358943272,False,MEDIUM,MEDIUM,True,LOW,1,False,21009.16944,0.09019607843137255,0.060700389105058365,0.06582633053221289,0.05090497737556561,0.08498583569405099,0.392,4.268576732705763,0.392,False,False,False,False,9.952761858537606
P-D1D5582C,2024-02-13 00:41:00,91709.61,GBP,CA,WIRE,FILE,0.124,0,NEXT_DAY,False,2024,2,13,1,0,False,11.426393354932026,False,MEDIUM,LOW,False,NONE,1,False,11371.99164,0.0417201540436457,0.08098591549295775,0.03851851851851852,0.0530209617755857,0.048582995951417005,0.0,1.4168727760115711,0.0,False,False,False,False,9.338996669109875
P-ABF5831C,2024-03-06 15:01:00,38511.51,CAD,DE,WIRE,ONLINE,0.157,0,SAME_DAY,False,2024,3,6,2,15,False,10.558738402560843,False,MEDIUM,LOW,False,NONE,0,False,6046.307070000001,0.0417201540436457,0.054385964912280704,0.052486187845303865,0.05090497737556561,0.05526315789473684,0.0,1.6577219292020524,0.0,False,False,False,False,8.707368339536265
P-56F57C4C,2024-04-11 20:18:00,47520.11,JPY,US,SWIFT,ONLINE,0.199,0,SAME_DAY,False,2024,4,11,3,20,False,10.768929312349576,False,MEDIUM,LOW,False,NONE,0,False,9456.50189,0.09019607843137255,0.054385964912280704,0.05293276108726753,0.05802047781569966,0.1033210332103321,0.0,2.1430169331575657,0.0,False,False,False,False,9.15456355634856
P-645EB844,2024-06-21 00:03:00,290509.83,USD,AU,ACH,API,0.285,1,T_PLUS_2,False,2024,6,21,4,0,False,12.579396135129976,False,HIGH,LOW,True,LOW,2,False,82795.30155,0.048340128130460104,0.060700389105058365,0.059065934065934064,0.054187192118226604,0.047619047619047616,0.285,3.585127898512043,0.285,False,False,False,False,11.324138672105207
P-18F09F33,2024-04-17 00:39:00,285738.71,GBP,IN,WIRE,API,0.051,0,SAME_DAY,False,2024,4,17,2,0,False,12.562836570509976,False,HIGH,LOW,False,NONE,0,False,14572.67421,0.0417201540436457,0.060700389105058365,0.0546218487394958,0.0530209617755857,0.054404145077720206,0.0,0.6407046650960088,0.0,False,False,False,False,9.586972043787972
P-6EF089DF,2024-04-26 06:59:00,271799.62,USD,CA,ACH,API,0.237,2,NEXT_DAY,False,2024,4,26,4,6,False,12.512824061785617,False,HIGH,LOW,True,LOW,1,False,64416.50994,0.048340128130460104,0.060700389105058365,0.03851851851851852,0.054187192118226604,0.047619047619047616,0.474,2.965539302643191,0.474,False,False,False,False,11.073140768614373
P-2847DBCE,2024-06-08 18:07:00,147930.27,JPY,JP,WIRE,FILE,0.447,1,SAME_DAY,False,2024,6,8,5,18,True,11.90450305299105,False,HIGH,MEDIUM,True,LOW,0,False,66124.83069,0.0417201540436457,0.08098591549295775,0.06836461126005362,0.05802047781569966,0.048582995951417005,0.447,5.321312864686999,0.447,False,False,False,False,11.099314731501353
P-E5518B99,2024-04-04 05:58:00,181155.68,GBP,IN,RTP,FILE,0.194,3,T_PLUS_2,False,2024,4,4,3,5,False,12.107117571160863,False,HIGH,LOW,True,HIGH,2,False,35144.20192,0.04,0.08098591549295775,0.0546218487394958,0.0530209617755857,0.020833333333333332,0.5820000000000001,2.3487808088052073,0.5820000000000001,False,False,False,False,10.467243384934232
P-FE6CC867,2024-06-22 10:37:00,81064.16,JPY,DE,WIRE,FILE,0.551,1,NEXT_DAY,True,2024,6,22,5,10,True,11.303008554707011,False,MEDIUM,MEDIUM,True,LOW,1,False,44666.35216,0.0417201540436457,0.08098591549295775,0.052486187845303865,0.05802047781569966,0.048582995951417005,0.551,6.227957713643564,0.551,False,False,False,False,10.706998137012848
P-61D70624,2024-04-11 10:56:00,169660.8,AUD,CA,WIRE,API,0.076,1,SAME_DAY,False,2024,4,11,3,10,False,12.041562322759647,False,HIGH,LOW,True,LOW,0,False,12894.2208,0.0417201540436457,0.060700389105058365,0.03851851851851852,0.06775407779171895,0.054404145077720206,0.076,0.9151587365297331,0.076,False,False,False,False,9.464612041084708
P-F09391D2,2024-05-07 07:22:00,54022.6,EUR,CA,SWIFT,BATCH,0.306,1,NEXT_DAY,False,2024,5,7,1,7,False,10.89717626711058,False,MEDIUM,MEDIUM,True,LOW,1,False,16530.9156,0.09019607843137255,0.04217298070050036,0.03851851851851852,0.05385556915544676,0.05507246376811594,0.306,3.3345359377358377,0.306,False,False,False,False,9.713048070368167
P-BDF01A86,2024-05-20 11:21:00,17478.24,JPY,DE,ACH,BATCH,0.358,3,NEXT_DAY,False,2024,5,20,0,11,False,9.76876917000345,False,MEDIUM,MEDIUM,True,HIGH,1,False,6257.20992,0.048340128130460104,0.04217298070050036,0.052486187845303865,0.05802047781569966,0.047524752475247525,1.0739999999999998,3.497219362861235,1.0739999999999998,False,False,False,False,8.741649467929575
P-715687F8,2024-03-18 12:55:00,134592.68,GBP,AU,ACH,MOBILE,0.399,0,NEXT_DAY,False,2024,3,18,0,12,False,11.8100157411528,False,HIGH,MEDIUM,False,NONE,1,False,53702.47932,0.048340128130460104,0.040123456790123455,0.059065934065934064,0.0530209617755857,0.030927835051546393,0.0,4.712196280719967,0.0,False,False,False,False,10.89123307020439
P-BB5C8CB7,2024-03-05 17:35:00,89909.33,AUD,US,WIRE,API,0.044,0,SAME_DAY,False,2024,3,5,1,17,False,11.406568119309089,False,MEDIUM,LOW,False,NONE,0,False,3956.01052,0.0417201540436457,0.060700389105058365,0.05293276108726753,0.06775407779171895,0.054404145077720206,0.0,0.5018889972495999,0.0,False,False,False,False,8.283244099961623
P-36253355,2024-06-02 10:10:00,37931.22,AUD,IN,ACH,ONLINE,0.286,0,NEXT_DAY,False,2024,6,2,6,10,True,10.543556161839168,False,MEDIUM,LOW,False,NONE,1,False,10848.32892,0.048340128130460104,0.054385964912280704,0.0546218487394958,0.06775407779171895,0.028350515463917526,0.0,3.0154570622860017,0.0,False,False,False,False,9.291858506364528
P-3AEB1C06,2024-06-02 19:50:00,10976.34,AUD,US,ACH,API,0.097,1,SAME_DAY,False,2024,6,2,6,19,True,9.30358842706206,False,MEDIUM,LOW,True,LOW,0,False,1064.70498,0.048340128130460104,0.060700389105058365,0.05293276108726753,0.06775407779171895,0.047619047619047616,0.097,0.9024480774250199,0.097,False,False,False,False,6.971391812200885
P-AD3920BC,2024-02-04 07:43:00,660877.45,JPY,JP,ACH,MOBILE,0.249,0,SAME_DAY,False,2024,2,4,6,7,True,13.401325213875932,True,VERY_HIGH,LOW,False,NONE,0,True,164558.48505,0.048340128130460104,0.040123456790123455,0.06836461126005362,0.05802047781569966,0.030927835051546393,0.0,3.336929978255107,0.0,False,False,False,False,12.011027395068176
P-8074103E,2024-06-11 03:08:00,18158.52,CAD,JP,ACH,ONLINE,0.092,3,SAME_DAY,False,2024,6,11,1,3,False,9.8069502200879,False,MEDIUM,LOW,True,HIGH,0,False,1670.58384,0.048340128130460104,0.054385964912280704,0.06836461126005362,0.05090497737556561,0.028350515463917526,0.276,0.9022394202480868,0.276,False,False,False,False,7.421526863142489
P-1363817A,2024-05-03 01:43:00,18576.03,CAD,GB,SWIFT,API,0.151,0,NEXT_DAY,False,2024,5,3,4,1,False,9.829681150290243,False,MEDIUM,LOW,False,NONE,1,False,2804.98053,0.09019607843137255,0.060700389105058365,0.06582633053221289,0.05090497737556561,0.08498583569405099,0.0,1.4842818536938267,0.0,False,False,False,False,7.939508321935554
P-1AE00FE8,2024-06-02 08:44:00,146314.96,CAD,GB,WIRE,ONLINE,0.268,2,NEXT_DAY,True,2024,6,2,6,8,True,11.893523671967326,False,HIGH,LOW,True,LOW,1,False,39212.40928,0.0417201540436457,0.054385964912280704,0.06582633053221289,0.05090497737556561,0.05526315789473684,0.536,3.1874643440872434,0.536,False,False,False,False,10.57677404075415
P-CFCD1743,2024-06-03 19:34:00,148051.74,CAD,JP,SWIFT,BATCH,0.279,1,NEXT_DAY,False,2024,6,3,0,19,False,11.90532384061954,False,HIGH,LOW,True,LOW,1,False,41306.43546,0.09019607843137255,0.04217298070050036,0.06836461126005362,0.05090497737556561,0.05507246376811594,0.279,3.321585351532852,0.279,False,False,False,False,10.628797798095794
P-E8DA42E3,2024-01-25 16:22:00,139021.35,JPY,JP,SWIFT,API,0.076,1,T_PLUS_2,False,2024,1,25,3,16,False,11.842389990554189,False,HIGH,LOW,True,LOW,2,False,10565.6226,0.09019607843137255,0.060700389105058365,0.06836461126005362,0.05802047781569966,0.08498583569405099,0.076,0.9000216392821183,0.076,False,False,False,False,9.265455500841563
P-4A15C326,2024-06-14 06:26:00,139727.13,GBP,AU,SWIFT,ONLINE,0.432,1,NEXT_DAY,False,2024,6,14,4,6,False,11.847453885032104,False,HIGH,MEDIUM,True,LOW,1,False,60362.12016,0.09019607843137255,0.054385964912280704,0.059065934065934064,0.0530209617755857,0.1033210332103321,0.432,5.118100078333869,0.432,False,False,False,False,11.00813360405737
P-B14F1184,2024-02-16 22:09:00,44865.85,CAD,CA,SWIFT,API,0.199,0,SAME_DAY,False,2024,2,16,4,22,False,10.711454493697584,False,MEDIUM,LOW,False,NONE,0,False,8928.30415,0.09019607843137255,0.060700389105058365,0.03851851851851852,0.05090497737556561,0.08498583569405099,0.0,2.131579444245819,0.0,False,False,False,False,9.097093748102049
P-01B2DEAD,2024-04-27 16:54:00,239916.91,EUR,AU,ACH,FILE,0.293,0,T_PLUS_2,False,2024,4,27,5,16,True,12.388052102147867,False,HIGH,LOW,False,NONE,2,False,70295.65462999999,0.048340128130460104,0.08098591549295775,0.059065934065934064,0.05385556915544676,0.08391608391608392,0.0,3.629699265929325,0.0,False,False,False,False,11.16047948961098
P-4E3CC8F0,2024-06-02 22:33:00,357138.61,JPY,DE,RTP,MOBILE,0.28,0,SAME_DAY,False,2024,6,2,6,22,True,12.785882048741785,False,HIGH,LOW,False,NONE,0,False,99998.8108,0.04,0.040123456790123455,0.052486187845303865,0.05802047781569966,0.02702702702702703,0.0,3.5800469736477,0.0,False,False,False,False,11.512923572968438
P-A3EEC1F1,2024-01-29 06:06:00,363909.33,CAD,US,WIRE,ONLINE,0.103,1,SAME_DAY,False,2024,1,29,0,6,False,12.804662770116831,False,HIGH,LOW,True,LOW,0,False,37482.66099,0.0417201540436457,0.054385964912280704,0.05293276108726753,0.05090497737556561,0.05526315789473684,0.103,1.3188802653220335,0.103,False,False,False,False,10.531660410077322
P-737F8441,2024-02-13 03:31:00,67901.83,EUR,CA,ACH,ONLINE,0.369,1,NEXT_DAY,False,2024,2,13,1,3,False,11.125832991617862,False,MEDIUM,MEDIUM,True,LOW,1,False,25055.77527,0.048340128130460104,0.054385964912280704,0.03851851851851852,0.05385556915544676,0.028350515463917526,0.369,4.105432373906991,0.369,False,False,False,False,10.128899539802912
P-E2533A7A,2024-04-28 19:17:00,54121.74,GBP,GB,RTP,API,0.352,0,NEXT_DAY,False,2024,4,28,6,19,True,10.899009709236712,False,MEDIUM,MEDIUM,False,NONE,1,False,19050.85248,0.04,0.060700389105058365,0.06582633053221289,0.0530209617755857,0.05714285714285714,0.0,3.8364514176513222,0.0,False,False,False,False,9.854919618871667
P-41E65C53,2024-02-24 03:21:00,41589.36,JPY,DE,SWIFT,ONLINE,0.543,2,NEXT_DAY,False,2024,2,24,5,3,True,10.6356236886264,False,MEDIUM,MEDIUM,True,LOW,1,False,22583.022480000003,0.09019607843137255,0.054385964912280704,0.052486187845303865,0.05802047781569966,0.1033210332103321,1.086,5.775143662924135,1.086,False,False,False,False,10.0249979653278
P-222557D5,2024-06-08 17:48:00,51777.57,CAD,IN,ACH,BATCH,0.6,0,SAME_DAY,False,2024,6,8,5,17,True,10.854731636083695,False,MEDIUM,MEDIUM,False,NONE,0,False,31066.542,0.048340128130460104,0.04217298070050036,0.0546218487394958,0.05090497737556561,0.047524752475247525,0.0,6.512838981650217,0.0,False,False,False,False,10.343918887574302
P-DEE70475,2024-05-25 06:06:00,382906.62,GBP,JP,SWIFT,BATCH,0.151,1,SAME_DAY,False,2024,5,25,5,6,True,12.855549038024746,False,HIGH,LOW,True,LOW,0,False,57818.89962,0.09019607843137255,0.04217298070050036,0.06836461126005362,0.0530209617755857,0.05507246376811594,0.151,1.9411879047417366,0.151,False,False,False,False,10.965088279491349
P-4BF31628,2024-02-15 20:47:00,46472.57,USD,DE,ACH,API,0.173,0,SAME_DAY,False,2024,2,15,3,20,False,10.746639042885493,False,MEDIUM,LOW,False,NONE,0,False,8039.754609999999,0.048340128130460104,0.060700389105058365,0.052486187845303865,0.054187192118226604,0.047619047619047616,0.0,1.85916855441919,0.0,False,False,False,False,8.992278214733897
P-FBE2ACE1,2024-01-29 13:22:00,331765.29,USD,JP,WIRE,API,0.3,0,T_PLUS_2,False,2024,1,29,0,13,False,12.71218605422932,False,HIGH,LOW,False,NONE,2,False,99529.58699999998,0.0417201540436457,0.060700389105058365,0.06836461126005362,0.054187192118226604,0.054404145077720206,0.0,3.813655816268796,0.0,False,False,False,False,11.508220282941998
P-9E324A9C,2024-01-06 12:34:00,36926.92,EUR,GB,SWIFT,BATCH,0.219,2,NEXT_DAY,False,2024,1,6,5,12,True,10.516723183487608,False,MEDIUM,LOW,True,LOW,1,False,8086.99548,0.09019607843137255,0.04217298070050036,0.06582633053221289,0.05385556915544676,0.05507246376811594,0.438,2.3031623771837864,0.438,False,False,False,False,8.99813620184753
P-9D8C458C,2024-05-10 10:22:00,69057.42,GBP,CA,ACH,API,0.3,0,SAME_DAY,False,2024,5,10,4,10,False,11.14270809202602,False,MEDIUM,LOW,False,NONE,0,False,20717.226,0.048340128130460104,0.060700389105058365,0.03851851851851852,0.0530209617755857,0.047619047619047616,0.0,3.342812427607806,0.0,False,False,False,False,9.938769074947391
P-B0299E9A,2024-06-09 06:12:00,72722.4,USD,JP,ACH,BATCH,0.407,0,T_PLUS_2,False,2024,6,9,6,6,True,11.194418482433862,False,MEDIUM,MEDIUM,False,NONE,2,False,29598.016799999998,0.048340128130460104,0.04217298070050036,0.06836461126005362,0.054187192118226604,0.047524752475247525,0.0,4.556128322350582,0.0,False,False,False,False,10.295496423544265
P-9F332205,2024-04-02 20:41:00,109685.14,CAD,IN,ACH,API,0.124,4,NEXT_DAY,False,2024,4,2,1,20,False,11.605378293705057,False,HIGH,LOW,True,HIGH,1,False,13600.95736,0.048340128130460104,0.060700389105058365,0.0546218487394958,0.05090497737556561,0.047619047619047616,0.496,1.439066908419427,0.496,False,False,False,False,9.517968984897557
P-F3064F13,2024-04-01 02:31:00,282201.18,CAD,GB,SWIFT,ONLINE,0.021,0,NEXT_DAY,False,2024,4,1,0,2,False,12.55037904338873,False,HIGH,LOW,False,NONE,1,False,5926.2247800000005,0.09019607843137255,0.054385964912280704,0.06582633053221289,0.05090497737556561,0.1033210332103321,0.0,0.2635579599111634,0.0,False,False,False,False,8.687311385819852
P-50EDC33A,2024-01-02 18:13:00,8996.57,CAD,IN,RTP,MOBILE,0.638,0,SAME_DAY,False,2024,1,2,1,18,False,9.104709819861794,False,LOW,HIGH,False,NONE,0,False,5739.81166,0.04,0.040123456790123455,0.0546218487394958,0.05090497737556561,0.02702702702702703,0.0,5.808804865071825,0.0,False,False,False,False,8.655355883498167
P-48892C02,2024-03-25 20:21:00,84197.07,USD,DE,ACH,BATCH,0.269,2,SAME_DAY,False,2024,3,25,0,20,False,11.340927278352511,False,MEDIUM,LOW,True,LOW,0,False,22649.011830000003,0.048340128130460104,0.04217298070050036,0.052486187845303865,0.054187192118226604,0.047524752475247525,0.538,3.050709437876826,0.538,False,False,False,False,10.027915653206849
P-F08378EF,2024-01-19 10:11:00,278099.91,JPY,DE,WIRE,ONLINE,0.475,3,T_PLUS_2,False,2024,1,19,4,10,False,12.535739312420946,False,HIGH,MEDIUM,True,HIGH,2,False,132097.45724999998,0.0417201540436457,0.054385964912280704,0.052486187845303865,0.05802047781569966,0.05526315789473684,1.4249999999999998,5.954476173399949,1.4249999999999998,False,False,False,False,11.791302811789684
P-EDB89063,2024-06-15 05:16:00,64642.91,GBP,US,ACH,BATCH,0.53,1,NEXT_DAY,False,2024,6,15,5,5,True,11.076649180226983,False,MEDIUM,MEDIUM,True,LOW,1,False,34260.742300000005,0.048340128130460104,0.04217298070050036,0.05293276108726753,0.0530209617755857,0.047524752475247525,0.53,5.8706240655203015,0.53,False,False,False,False,10.44178462580978
