payment_id,payment_date,amount,currency,country,payment_type,channel,counterparty_risk_score,historical_failure_count,settlement_window,status,failure_reason,is_failed
P-6315CADB,2024-06-10 05:30:00,193439.55,JPY,CA,ACH,API,0.189,1,SAME_DAY,SETTLED,NONE,False
P-97E6947B,2024-02-17 10:33:00,31423.99,EUR,US,SWIFT,API,0.17,4,NEXT_DAY,SETTLED,NONE,False
P-79806555,2024-05-14 12:34:00,48223.23,AUD,AU,SWIFT,BATCH,0.214,1,NEXT_DAY,SETTLED,NONE,False
P-9573A2EC,2024-01-18 11:44:00,5064.76,CAD,US,ACH,ONLINE,0.338,0,SAME_DAY,SETTLED,NONE,False
P-030F676E,2024-05-06 04:56:00,85497.8,EUR,US,WIRE,BATCH,0.317,2,T_PLUS_2,SETTLED,NONE,False
P-CF309BA3,2024-05-21 21:31:00,4581.89,AUD,AU,SWIFT,FILE,0.141,0,SAME_DAY,SETTLED,NONE,False
P-DE550952,2024-03-14 06:04:00,33193.78,CAD,JP,SWIFT,BATCH,0.167,1,T_PLUS_2,PENDING,NONE,False
P-C628CF39,2024-06-11 21:04:00,190182.1,JPY,AU,ACH,MOBILE,0.192,1,NEXT_DAY,SETTLED,NONE,False
P-5196873A,2024-03-20 09:59:00,95141.08,AUD,CA,WIRE,FILE,0.103,0,SAME_DAY,SETTLED,NONE,False
P-86E11136,2024-06-22 07:22:00,26940.89,CAD,GB,ACH,BATCH,0.074,1,SAME_DAY,FAILED,SFTP_FILE_DELAY,True
P-71C022DA,2024-01-09 06:00:00,8562.36,AUD,US,WIRE,BATCH,0.205,1,T_PLUS_2,SETTLED,NONE,False
P-D8EAF3D8,2024-02-02 12:43:00,13004.56,JPY,US,ACH,BATCH,0.442,2,NEXT_DAY,SETTLED,NONE,False
P-D763B613,2024-04-22 15:09:00,12512.49,JPY,DE,WIRE,API,0.265,0,NEXT_DAY,SETTLED,NONE,False
P-777DDF95,2024-03-29 00:24:00,48327.29,EUR,JP,WIRE,ONLINE,0.058,1,SAME_DAY,SETTLED,NONE,False
P-C916572C,2024-02-12 20:34:00,21726.64,JPY,DE,WIRE,FILE,0.107,3,SAME_DAY,SETTLED,NONE,False
P-7790DA12,2024-03-18 08:43:00,23559.67,JPY,AU,SWIFT,ONLINE,0.193,0,SAME_DAY,SETTLED,NONE,False
P-59BF2203,2024-02-07 09:44:00,195138.03,USD,DE,RTP,BATCH,0.158,1,SAME_DAY,SETTLED,NONE,False
P-29E80746,2024-03-20 05:36:00,37257.22,AUD,GB,WIRE,MOBILE,0.097,1,SAME_DAY,SETTLED,NONE,False
P-EB6114E9,2024-01-10 13:58:00,104262.56,EUR,CA,ACH,API,0.303,1,SAME_DAY,SETTLED,NONE,False
P-4A437344,2024-05-18 13:52:00,23359.78,EUR,DE,WIRE,BATCH,0.407,3,NEXT_DAY,SETTLED,NONE,False
P-2C4FE3E9,2024-06-22 06:28:00,86141.77,CAD,IN,ACH,ONLINE,0.545,0,NEXT_DAY,SETTLED,NONE,False
P-460A76D3,2024-03-10 12:35:00,35054.49,GBP,GB,WIRE,API,0.298,2,T_PLUS_2,SETTLED,NONE,False
P-7125508C,2024-01-03 14:17:00,43682.95,GBP,GB,SWIFT,MOBILE,0.183,2,SAME_DAY,SETTLED,NONE,False
P-F7BEA835,2024-04-02 06:53:00,161750.2,EUR,US,ACH,ONLINE,0.374,2,NEXT_DAY,SETTLED,NONE,False
P-5C93E741,2024-01-09 08:17:00,103562.33,EUR,DE,WIRE,ONLINE,0.229,2,NEXT_DAY,SETTLED,NONE,False
P-877FDABB,2024-06-08 01:57:00,21131.71,EUR,US,WIRE,ONLINE,0.656,0,NEXT_DAY,SETTLED,NONE,False
P-7886E72C,2024-01-18 09:06:00,41675.74,AUD,GB,SWIFT,MOBILE,0.339,3,T_PLUS_2,SETTLED,NONE,False
P-4E7F437C,2024-06-07 03:38:00,32986.94,EUR,AU,WIRE,ONLINE,0.506,1,SAME_DAY,SETTLED,NONE,False
P-0F04B8C0,2024-06-25 04:24:00,195497.07,EUR,IN,WIRE,BATCH,0.26,3,T_PLUS_2,SETTLED,NONE,False
P-565A4585,2024-03-30 02:59:00,21100.66,GBP,JP,ACH,API,0.182,1,NEXT_DAY,SETTLED,NONE,False
P-1E1F9DD8,2024-06-02 17:48:00,11552.98,GBP,CA,WIRE,API,0.299,0,NEXT_DAY,SETTLED,NONE,False
P-6E18E33E,2024-01-04 12:47:00,16563.78,USD,US,WIRE,API,0.336,1,SAME_DAY,SETTLED,NONE,False
P-1574B550,2024-02-06 11:34:00,399800.54,JPY,CA,WIRE,FILE,0.326,1,NEXT_DAY,SETTLED,NONE,False
P-8867B46D,2024-01-05 21:00:00,58466.88,EUR,GB,WIRE,ONLINE,0.142,0,SAME_DAY,SETTLED,NONE,False
P-6EB5DD8E,2024-02-29 00:41:00,18331.26,USD,JP,RTP,BATCH,0.066,1,SAME_DAY,SETTLED,NONE,False
P-86928AAF,2024-04-18 13:40:00,46065.47,CAD,GB,RTP,API,0.29,0,T_PLUS_2,SETTLED,NONE,False
P-6E184E09,2024-06-26 20:33:00,80214.31,USD,JP,SWIFT,ONLINE,0.204,0,SAME_DAY,SETTLED,NONE,False
P-91D77380,2024-03-18 06:14:00,63150.72,JPY,AU,SWIFT,ONLINE,0.447,3,SAME_DAY,SETTLED,NONE,False
P-169F004C,2024-06-14 16:10:00,6457.47,JPY,DE,ACH,ONLINE,0.269,0,SAME_DAY,SETTLED,NONE,False
P-3FC8C2E3,2024-04-27 09:24:00,28008.79,GBP,DE,WIRE,BATCH,0.29,0,SAME_DAY,SETTLED,NONE,False
P-A52E2FA7,2024-01-21 15:08:00,102493.52,CAD,IN,ACH,ONLINE,0.262,0,SAME_DAY,SETTLED,NONE,False
P-21562970,2024-04-03 23:32:00,23943.18,AUD,GB,ACH,ONLINE,0.2,0,NEXT_DAY,SETTLED,NONE,False
P-D78122D7,2024-05-23 02:09:00,9051.5,JPY,JP,ACH,FILE,0.166,1,NEXT_DAY,SETTLED,NONE,False
P-565396E0,2024-04-11 09:54:00,8674.71,GBP,CA,WIRE,ONLINE,0.115,1,SAME_DAY,SETTLED,NONE,False
P-DE170313,2024-03-27 18:13:00,48698.54,AUD,GB,WIRE,BATCH,0.282,1,NEXT_DAY,SETTLED,NONE,False
P-8F7200CE,2024-06-01 10:36:00,31734.32,USD,GB,WIRE,ONLINE,0.13,0,SAME_DAY,SETTLED,NONE,False
P-D502BED1,2024-05-04 03:07:00,25055.71,USD,GB,ACH,BATCH,0.439,0,SAME_DAY,SETTLED,NONE,False
P-040150C8,2024-04-27 12:34:00,549118.76,AUD,JP,ACH,FILE,0.653,1,SAME_DAY,SETTLED,NONE,False
P-0EC5447C,2024-01-10 22:10:00,71394.03,JPY,JP,SWIFT,ONLINE,0.51,1,SAME_DAY,PENDING,NONE,False
P-E8247508,2024-04-09 23:30:00,4896.15,JPY,AU,WIRE,MOBILE,0.216,3,SAME_DAY,SETTLED,NONE,False
P-64382962,2024-02-25 07:46:00,33794.26,CAD,DE,WIRE,API,0.245,0,SAME_DAY,SETTLED,NONE,False
P-6454C4D8,2024-05-29 23:10:00,1501929.47,CAD,IN,RTP,API,0.493,0,SAME_DAY,SETTLED,NONE,False
P-E9927D87,2024-02-27 01:13:00,177928.5,USD,AU,ACH,FILE,0.186,3,SAME_DAY,SETTLED,NONE,False
P-66EDA3A3,2024-06-07 18:01:00,115956.36,USD,DE,ACH,BATCH,0.336,3,SAME_DAY,SETTLED,NONE,False
P-FD76F99B,2024-06-22 03:33:00,127746.34,CAD,DE,WIRE,FILE,0.232,0,SAME_DAY,SETTLED,NONE,False
P-86454A7D,2024-06-11 16:58:00,14430.95,USD,DE,WIRE,FILE,0.209,0,SAME_DAY,PENDING,NONE,False
P-085CE2B5,2024-05-15 07:59:00,100923.01,JPY,CA,SWIFT,ONLINE,0.37,4,T_PLUS_2,SETTLED,NONE,False
P-849F01E1,2024-06-14 08:31:00,129161.45,AUD,CA,WIRE,BATCH,0.257,2,NEXT_DAY,SETTLED,NONE,False
P-8360D0CE,2024-03-17 08:28:00,226638.24,USD,IN,SWIFT,ONLINE,0.114,3,NEXT_DAY,SETTLED,NONE,False
P-726D9934,2024-02-10 12:28:00,100390.56,CAD,JP,SWIFT,ONLINE,0.362,1,SAME_DAY,SETTLED,NONE,False
P-6F569823,2024-02-19 13:26:00,94889.99,CAD,DE,SWIFT,API,0.187,0,NEXT_DAY,SETTLED,NONE,False
P-3F98EEB5,2024-05-08 05:12:00,59930.97,CAD,DE,ACH,ONLINE,0.11,0,NEXT_DAY,SETTLED,NONE,False
P-6BAD943E,2024-01-29 05:47:00,286978.27,GBP,JP,WIRE,API,0.564,0,NEXT_DAY,PENDING,NONE,False
P-AEFE0C0C,2024-02-17 01:26:00,159999.65,AUD,AU,WIRE,API,0.387,1,NEXT_DAY,SETTLED,NONE,False
P-2AF4C285,2024-01-11 05:13:00,112184.74,GBP,JP,ACH,FILE,0.346,0,NEXT_DAY,SETTLED,NONE,False
P-68A6937E,2024-04-02 22:57:00,275293.22,JPY,GB,ACH,ONLINE,0.566,0,SAME_DAY,SETTLED,NONE,False
P-53AA41C7,2024-04-02 05:03:00,86297.0,JPY,DE,WIRE,API,0.119,1,SAME_DAY,SETTLED,NONE,False
P-FF2F9B72,2024-04-20 16:42:00,60374.54,EUR,CA,WIRE,BATCH,0.163,0,NEXT_DAY,PENDING,NONE,False
P-FD25CCC8,2024-04-27 06:12:00,159041.79,USD,GB,SWIFT,API,0.38,0,T_PLUS_2,SETTLED,NONE,False
P-28C51F9B,2024-01-30 21:11:00,9446.95,USD,US,ACH,API,0.158,1,NEXT_DAY,SETTLED,NONE,False
P-82E150CF,2024-01-14 19:57:00,33794.45,USD,US,ACH,ONLINE,0.175,0,SAME_DAY,SETTLED,NONE,False
P-36D4A3DA,2024-02-25 21:24:00,65230.59,AUD,IN,RTP,BATCH,0.03,0,SAME_DAY,SETTLED,NONE,False
P-202DCAB7,2024-02-26 18:52:00,621072.18,JPY,CA,ACH,MOBILE,0.041,0,SAME_DAY,SETTLED,NONE,False
P-DEBE54E1,2024-05-20 17:22:00,102004.65,USD,JP,RTP,FILE,0.579,3,SAME_DAY,SETTLED,NONE,False
P-9D18C360,2024-06-15 13:37:00,32625.2,GBP,DE,WIRE,ONLINE,0.446,1,SAME_DAY,SETTLED,NONE,False
P-49DDCE40,2024-02-29 17:40:00,20707.07,AUD,IN,RTP,BATCH,0.494,1,T_PLUS_2,SETTLED,NONE,False
P-6534551E,2024-06-18 21:27:00,38312.0,EUR,GB,SWIFT,FILE,0.44,1,NEXT_DAY,SETTLED,NONE,False
P-9031082E,2024-04-24 14:10:00,78226.53,EUR,IN,ACH,BATCH,0.21,0,T_PLUS_2,SETTLED,NONE,False
P-EDDF60EE,2024-04-23 06:52:00,9524.64,USD,US,ACH,ONLINE,0.471,1,SAME_DAY,SETTLED,NONE,False
P-FBE48B8C,2024-03-24 02:08:00,67636.46,JPY,US,RTP,FILE,0.283,2,T_PLUS_2,SETTLED,NONE,False
P-787076BA,2024-05-24 07:57:00,77266.49,JPY,CA,ACH,FILE,0.159,2,NEXT_DAY,SETTLED,NONE,False
P-20229283,2024-04-21 06:11:00,55679.28,USD,JP,ACH,API,0.441,1,NEXT_DAY,SETTLED,NONE,False
P-8C552F22,2024-03-13 02:42:00,92709.95,EUR,IN,ACH,BATCH,0.091,1,SAME_DAY,SETTLED,NONE,False
P-D3F0E662,2024-05-16 00:01:00,2402797.45,JPY,CA,SWIFT,ONLINE,0.129,1,SAME_DAY,FAILED,NETWORK_ERROR,True
P-24EAC698,2024-01-03 18:03:00,32210.33,JPY,GB,ACH,BATCH,0.218,1,T_PLUS_2,SETTLED,NONE,False
P-5A1C64E4,2024-01-09 22:16:00,30084.32,CAD,JP,ACH,BATCH,0.098,2,NEXT_DAY,SETTLED,NONE,False
P-650BBE98,2024-04-12 07:23:00,143410.86,AUD,JP,SWIFT,API,0.104,0,T_PLUS_2,SETTLED,NONE,False
P-651C85C6,2024-06-28 02:39:00,6588.54,CAD,IN,WIRE,ONLINE,0.387,0,NEXT_DAY,SETTLED,NONE,False
P-AE1971DC,2024-04-22 18:53:00,72849.19,JPY,AU,WIRE,ONLINE,0.33,0,NEXT_DAY,SETTLED,NONE,False
P-ABE8626E,2024-06-04 12:24:00,947176.12,AUD,JP,ACH,MOBILE,0.338,1,SAME_DAY,SETTLED,NONE,False
P-82600970,2024-02-13 06:04:00,34613.83,GBP,AU,SWIFT,ONLINE,0.244,1,SAME_DAY,SETTLED,NONE,False
P-52972B70,2024-04-05 12:21:00,83622.46,CAD,CA,RTP,API,0.27,2,NEXT_DAY,SETTLED,NONE,False
P-413DA849,2024-05-02 21:30:00,9463.87,JPY,GB,WIRE,ONLINE,0.47,2,SAME_DAY,SETTLED,NONE,False
P-4FE640D0,2024-02-23 00:31:00,20665.69,JPY,CA,ACH,BATCH,0.303,1,SAME_DAY,SETTLED,NONE,False
P-65E246FB,2024-03-07 10:07:00,521194.24,CAD,GB,WIRE,ONLINE,0.302,1,SAME_DAY,SETTLED,NONE,False
P-AC264A1A,2024-05-05 09:02:00,78117.91,EUR,IN,SWIFT,API,0.045,0,SAME_DAY,PENDING,NONE,False
P-C9F2F6CF,2024-03-08 03:29:00,39898.72,EUR,US,ACH,FILE,0.285,0,SAME_DAY,SETTLED,NONE,False
P-7038119A,2024-01-18 02:54:00,226080.98,CAD,AU,ACH,ONLINE,0.284,0,SAME_DAY,SETTLED,NONE,False
P-527015A3,2024-02-29 09:32:00,26879.72,EUR,US,WIRE,BATCH,0.373,1,T_PLUS_2,SETTLED,NONE,False
P-E8F9A810,2024-01-18 08:23:00,161346.19,GBP,GB,SWIFT,ONLINE,0.525,1,T_PLUS_2,PENDING,NONE,False
P-36138170,2024-01-19 04:47:00,61616.01,JPY,AU,SWIFT,FILE,0.058,0,NEXT_DAY,SETTLED,NONE,False
P-21677450,2024-02-20 04:47:00,49568.37,CAD,US,ACH,API,0.694,1,SAME_DAY,SETTLED,NONE,False
P-E9CFA6AE,2024-02-02 04:39:00,119180.51,GBP,CA,SWIFT,BATCH,0.129,1,SAME_DAY,SETTLED,NONE,False
P-76F51EDD,2024-06-10 07:33:00,132505.77,EUR,GB,RTP,FILE,0.269,1,SAME_DAY,SETTLED,NONE,False
P-99549CF3,2024-01-20 17:01:00,4387.6,JPY,AU,SWIFT,BATCH,0.034,0,SAME_DAY,SETTLED,NONE,False
P-8399C780,2024-02-28 10:49:00,33932.33,EUR,DE,WIRE,API,0.28,1,T_PLUS_2,SETTLED,NONE,False
P-D446990E,2024-05-29 05:55:00,130988.29,USD,GB,ACH,FILE,0.063,3,T_PLUS_2,SETTLED,NONE,False
P-BB54FCAE,2024-01-12 02:31:00,8084.41,AUD,GB,WIRE,API,0.6,3,SAME_DAY,SETTLED,NONE,False
P-4D25637B,2024-02-20 15:07:00,64024.96,JPY,US,SWIFT,FILE,0.142,0,NEXT_DAY,SETTLED,NONE,False
P-A29916ED,2024-05-26 10:31:00,564948.1,GBP,CA,RTP,BATCH,0.102,0,SAME_DAY,SETTLED,NONE,False
P-FB123545,2024-02-02 17:23:00,150154.26,JPY,US,SWIFT,BATCH,0.112,2,SAME_DAY,SETTLED,NONE,False
P-BA636686,2024-01-26 17:41:00,450288.02,EUR,AU,SWIFT,FILE,0.388,0,NEXT_DAY,SETTLED,NONE,False
P-B6029609,2024-04-17 13:16:00,249664.85,CAD,CA,WIRE,BATCH,0.141,2,SAME_DAY,SETTLED,NONE,False
P-E6923DB2,2024-03-18 12:03:00,250543.08,USD,IN,RTP,MOBILE,0.058,0,SAME_DAY,SETTLED,NONE,False
P-EDB6C04A,2024-02-01 13:44:00,29222.82,AUD,IN,ACH,BATCH,0.252,2,SAME_DAY,SETTLED,NONE,False
P-F52968DA,2024-01-22 15:44:00,52464.5,CAD,US,ACH,BATCH,0.185,1,SAME_DAY,SETTLED,NONE,False
P-237E0FBE,2024-05-05 22:55:00,619459.52,EUR,CA,SWIFT,BATCH,0.085,0,NEXT_DAY,SETTLED,NONE,False
P-3DF91C46,2024-05-08 19:05:00,69593.0,GBP,GB,SWIFT,FILE,0.159,0,SAME_DAY,SETTLED,NONE,False
P-9BD81308,2024-05-04 06:55:00,91214.72,CAD,IN,ACH,FILE,0.308,2,SAME_DAY,SETTLED,NONE,False
P-B00D4599,2024-03-31 09:53:00,599940.68,AUD,IN,ACH,BATCH,0.617,1,SAME_DAY,PENDING,NONE,False
P-5BC93699,2024-04-21 22:55:00,206235.38,AUD,US,WIRE,ONLINE,0.413,3,SAME_DAY,SETTLED,NONE,False
P-FFC31528,2024-02-26 15:24:00,28933.98,CAD,CA,ACH,ONLINE,0.362,1,SAME_DAY,SETTLED,NONE,False
P-BECE6655,2024-04-02 19:08:00,45864.85,AUD,US,WIRE,BATCH,0.514,1,NEXT_DAY,SETTLED,NONE,False
P-A52B9FA6,2024-02-18 00:12:00,66093.74,CAD,IN,WIRE,MOBILE,0.254,1,SAME_DAY,SETTLED,NONE,False
P-5C60D335,2024-04-15 12:27:00,83306.43,CAD,DE,ACH,BATCH,0.237,0,T_PLUS_2,SETTLED,NONE,False
P-774BBB26,2024-06-16 22:59:00,11738.06,JPY,CA,WIRE,MOBILE,0.239,0,NEXT_DAY,SETTLED,NONE,False
P-DFBC6375,2024-04-18 15:51:00,193636.78,EUR,AU,ACH,API,0.095,0,T_PLUS_2,PENDING,NONE,False
P-847C757B,2024-06-20 06:47:00,513777.18,CAD,US,RTP,FILE,0.622,2,NEXT_DAY,SETTLED,NONE,False
P-28EA4F55,2024-04-11 03:11:00,41112.03,GBP,CA,ACH,API,0.323,1,SAME_DAY,SETTLED,NONE,False
P-83CC7027,2024-03-03 18:29:00,10311.6,USD,IN,ACH,API,0.478,0,T_PLUS_2,SETTLED,NONE,False
P-70D4947E,2024-02-04 09:25:00,41308.59,JPY,IN,WIRE,API,0.516,2,SAME_DAY,SETTLED,NONE,False
P-A2A35358,2024-05-02 22:01:00,39898.1,CAD,IN,SWIFT,BATCH,0.145,3,SAME_DAY,SETTLED,NONE,False
P-149F5B68,2024-01-12 16:49:00,4568.53,JPY,DE,ACH,API,0.032,0,SAME_DAY,SETTLED,NONE,False
P-C33F444D,2024-01-03 19:17:00,37272.23,JPY,AU,ACH,BATCH,0.062,0,T_PLUS_2,SETTLED,NONE,False
P-0249ADC1,2024-01-13 02:31:00,44928.37,EUR,IN,WIRE,API,0.247,1,NEXT_DAY,SETTLED,NONE,False
P-D443A8A2,2024-06-01 04:44:00,21708.63,AUD,IN,ACH,API,0.297,2,NEXT_DAY,SETTLED,NONE,False
P-050A914C,2024-04-02 01:47:00,58216.24,CAD,US,ACH,API,0.358,1,NEXT_DAY,SETTLED,NONE,False
P-ED039EF8,2024-01-22 07:48:00,9737.76,EUR,CA,WIRE,MOBILE,0.355,3,NEXT_DAY,SETTLED,NONE,False
P-D719ED5E,2024-06-04 01:38:00,68553.4,EUR,AU,ACH,ONLINE,0.095,0,NEXT_DAY,SETTLED,NONE,False
P-1194A7C9,2024-04-28 10:51:00,402824.04,GBP,AU,ACH,API,0.013,1,NEXT_DAY,SETTLED,NONE,False
P-7C2AE7BC,2024-02-23 09:58:00,117895.96,USD,AU,SWIFT,MOBILE,0.154,1,NEXT_DAY,SETTLED,NONE,False
P-E809AB15,2024-01-30 16:54:00,262689.83,AUD,IN,WIRE,API,0.222,0,SAME_DAY,SETTLED,NONE,False
P-FC5A2742,2024-02-14 09:25:00,11413.19,GBP,DE,ACH,FILE,0.258,1,T_PLUS_2,SETTLED,NONE,False
P-FE195085,2024-05-18 01:38:00,460360.93,USD,AU,WIRE,API,0.423,1,T_PLUS_2,SETTLED,NONE,False
P-1750D8B8,2024-04-14 00:52:00,16891.11,AUD,IN,WIRE,BATCH,0.085,1,SAME_DAY,PENDING,NONE,False
P-605194A8,2024-03-30 11:10:00,55893.68,JPY,AU,WIRE,FILE,0.424,2,NEXT_DAY,SETTLED,NONE,False
P-E47FD974,2024-06-21 02:58:00,58408.96,USD,DE,SWIFT,BATCH,0.252,1,NEXT_DAY,SETTLED,NONE,False
P-760B74A4,2024-03-08 14:12:00,62630.02,EUR,JP,SWIFT,API,0.279,3,SAME_DAY,PENDING,NONE,False
P-660CC878,2024-02-04 11:33:00,22360.88,AUD,CA,ACH,ONLINE,0.053,1,T_PLUS_2,SETTLED,NONE,False
P-A2D62239,2024-06-20 06:41:00,13424.94,AUD,AU,WIRE,FILE,0.2,0,NEXT_DAY,SETTLED,NONE,False
P-EC01C791,2024-06-09 08:24:00,97407.61,GBP,IN,ACH,BATCH,0.318,1,NEXT_DAY,PENDING,NONE,False
P-AFEC213C,2024-01-10 04:28:00,91232.49,JPY,CA,WIRE,BATCH,0.004,1,NEXT_DAY,SETTLED,NONE,False
P-FD5044D7,2024-03-15 21:43:00,232684.41,JPY,JP,SWIFT,FILE,0.146,1,SAME_DAY,FAILED,INSUFFICIENT_FUNDS,True
P-5AA6FCC6,2024-05-17 08:43:00,44727.69,JPY,JP,ACH,API,0.326,1,SAME_DAY,SETTLED,NONE,False
P-2FCFD6AB,2024-02-25 23:41:00,117414.74,JPY,IN,ACH,FILE,0.482,1,NEXT_DAY,SETTLED,NONE,False
P-58B67C30,2024-01-31 07:40:00,36239.2,JPY,AU,WIRE,BATCH,0.161,2,NEXT_DAY,SETTLED,NONE,False
P-E315E1D7,2024-02-27 06:04:00,46274.69,JPY,AU,ACH,FILE,0.281,0,NEXT_DAY,SETTLED,NONE,False
P-D34C32FD,2024-02-27 09:28:00,4005.16,USD,AU,SWIFT,API,0.36,0,SAME_DAY,SETTLED,NONE,False
P-2ADFD91F,2024-03-07 12:16:00,68284.4,CAD,AU,ACH,BATCH,0.405,0,NEXT_DAY,SETTLED,NONE,False
P-1237E7BB,2024-03-20 09:57:00,81483.72,GBP,GB,RTP,BATCH,0.263,0,NEXT_DAY,SETTLED,NONE,False
P-82B8504C,2024-03-14 15:42:00,46380.08,JPY,US,SWIFT,FILE,0.185,0,SAME_DAY,SETTLED,NONE,False
P-839483F4,2024-01-16 15:23:00,9479.0,EUR,DE,SWIFT,BATCH,0.011,3,NEXT_DAY,SETTLED,NONE,False
P-1AB7899F,2024-01-02 09:03:00,24719.49,EUR,AU,SWIFT,BATCH,0.159,0,NEXT_DAY,SETTLED,NONE,False
P-67D52640,2024-01-22 10:59:00,115867.33,USD,IN,WIRE,BATCH,0.169,0,T_PLUS_2,SETTLED,NONE,False
P-7B2B3F01,2024-06-27 08:08:00,43029.79,CAD,DE,ACH,ONLINE,0.32,0,NEXT_DAY,SETTLED,NONE,False
P-DF801EDC,2024-02-28 13:42:00,76109.47,CAD,US,SWIFT,BATCH,0.355,1,SAME_DAY,SETTLED,NONE,False
P-270F25AD,2024-01-19 04:35:00,97540.27,EUR,CA,ACH,API,0.298,0,NEXT_DAY,SETTLED,NONE,False
P-CB15166D,2024-01-02 15:54:00,37788.48,CAD,AU,ACH,BATCH,0.312,1,NEXT_DAY,SETTLED,NONE,False
P-306A2E92,2024-06-02 00:42:00,62668.62,CAD,JP,SWIFT,BATCH,0.278,2,T_PLUS_2,SETTLED,NONE,False
P-CC8F3BE1,2024-01-07 14:14:00,692405.35,JPY,CA,SWIFT,API,0.301,1,NEXT_DAY,SETTLED,NONE,False
P-BFF95581,2024-03-11 03:18:00,59077.02,GBP,JP,SWIFT,ONLINE,0.685,1,NEXT_DAY,SETTLED,NONE,False
P-022FC2E3,2024-04-16 08:19:00,13368.03,AUD,CA,SWIFT,FILE,0.513,1,SAME_DAY,SETTLED,NONE,False
P-32626BD5,2024-05-24 18:08:00,29306.26,CAD,JP,WIRE,BATCH,0.299,1,NEXT_DAY,SETTLED,NONE,False
P-696A7770,2024-02-09 07:04:00,93563.27,AUD,US,SWIFT,ONLINE,0.139,1,NEXT_DAY,PENDING,NONE,False
P-257A6510,2024-05-23 15:24:00,62873.04,USD,CA,WIRE,API,0.369,0,SAME_DAY,PENDING,NONE,False
P-5D85FC95,2024-02-02 09:43:00,3617.1,JPY,JP,ACH,FILE,0.284,3,NEXT_DAY,SETTLED,NONE,False
P-17DFBD13,2024-05-09 07:53:00,77234.42,GBP,JP,WIRE,MOBILE,0.567,2,SAME_DAY,PENDING,NONE,False
P-2327A020,2024-01-03 06:00:00,52049.07,AUD,DE,SWIFT,BATCH,0.125,1,SAME_DAY,SETTLED,NONE,False
P-76D8C07D,2024-05-29 05:27:00,53769.8,GBP,DE,ACH,API,0.13,1,NEXT_DAY,SETTLED,NONE,False
P-2D83E66C,2024-05-28 03:35:00,236691.61,CAD,US,WIRE,BATCH,0.132,1,T_PLUS_2,SETTLED,NONE,False
P-BD58F3B0,2024-03-21 17:57:00,122352.53,GBP,CA,ACH,API,0.436,0,SAME_DAY,SETTLED,NONE,False
P-38DF3596,2024-05-24 19:05:00,47824.88,USD,CA,ACH,BATCH,0.528,0,SAME_DAY,SETTLED,NONE,False
P-29EF29E8,2024-03-24 05:02:00,45692.21,AUD,GB,WIRE,ONLINE,0.128,1,SAME_DAY,PENDING,NONE,False
P-A5EF4A99,2024-01-26 04:49:00,36544.31,USD,JP,ACH,API,0.161,0,NEXT_DAY,SETTLED,NONE,False
P-24FD5BF8,2024-06-16 10:57:00,74681.22,EUR,JP,SWIFT,API,0.095,1,T_PLUS_2,SETTLED,NONE,False
P-9896715C,2024-05-16 20:57:00,138323.06,EUR,JP,SWIFT,BATCH,0.136,2,SAME_DAY,SETTLED,NONE,False
P-4E42BD5B,2024-02-29 08:02:00,45267.01,EUR,US,ACH,BATCH,0.035,0,SAME_DAY,SETTLED,NONE,False
P-8226F809,2024-02-29 16:28:00,9348.41,USD,US,WIRE,BATCH,0.17,1,SAME_DAY,PENDING,NONE,False
P-1C7C885C,2024-02-08 16:04:00,8470.01,CAD,CA,SWIFT,API,0.3,0,NEXT_DAY,SETTLED,NONE,False
P-2F4EFA08,2024-02-24 17:47:00,309187.3,EUR,JP,WIRE,API,0.244,0,T_PLUS_2,SETTLED,NONE,False
P-3B07E7B7,2024-05-18 04:23:00,17389.0,JPY,JP,ACH,ONLINE,0.27,2,SAME_DAY,SETTLED,NONE,False
P-9E030BFE,2024-03-06 14:26:00,163151.41,CAD,CA,RTP,FILE,0.257,0,NEXT_DAY,SETTLED,NONE,False
P-26A32DD0,2024-04-24 10:01:00,46256.45,GBP,GB,RTP,API,0.679,1,SAME_DAY,SETTLED,NONE,False
P-3F7BD434,2024-03-21 23:41:00,86226.29,AUD,CA,ACH,FILE,0.437,0,T_PLUS_2,SETTLED,NONE,False
P-76919E19,2024-01-02 11:41:00,22134.57,USD,GB,WIRE,FILE,0.305,1,T_PLUS_2,PENDING,NONE,False
P-28A19A4B,2024-04-18 11:32:00,8651.09,USD,JP,ACH,BATCH,0.124,2,NEXT_DAY,SETTLED,NONE,False
P-7092C6C8,2024-06-21 14:39:00,57030.03,GBP,AU,WIRE,BATCH,0.174,1,SAME_DAY,SETTLED,NONE,False
P-2CA473DB,2024-02-06 08:04:00,48048.62,JPY,JP,ACH,ONLINE,0.237,0,SAME_DAY,SETTLED,NONE,False
P-F4D71CD9,2024-02-10 14:58:00,56526.02,JPY,CA,RTP,BATCH,0.367,0,SAME_DAY,SETTLED,NONE,False
P-56573378,2024-01-23 12:39:00,563971.96,GBP,DE,SWIFT,BATCH,0.645,0,SAME_DAY,SETTLED,NONE,False
P-982606FA,2024-06-21 19:30:00,306953.26,JPY,GB,SWIFT,MOBILE,0.229,1,NEXT_DAY,FAILED,COMPLIANCE_REVIEW,True
P-7B706E69,2024-03-09 21:57:00,125132.86,USD,AU,SWIFT,BATCH,0.511,4,T_PLUS_2,SETTLED,NONE,False
